Total Number of Records          34209.
             DATA SET: /home/las/datasets/ocean_analysis/NRIG/uv_5day.nc
             GODAS-MOM OUTPUT
             X: 0.5 to 34209.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: U is zonal current (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,U
"09-DEC-2005",38328.5,30,-30.0005,5,-1.E+34  
"09-DEC-2005",38328.5,30.5,-30.0005,5,-1.E+34  
"09-DEC-2005",38328.5,31,-30.0005,5,-1.E+34  
"09-DEC-2005",38328.5,31.5,-30.0005,5,-0.159001  
"09-DEC-2005",38328.5,32,-30.0005,5,-0.321209  
"09-DEC-2005",38328.5,32.5,-30.0005,5,-0.406193  
"09-DEC-2005",38328.5,33,-30.0005,5,-0.253956  
"09-DEC-2005",38328.5,33.5,-30.0005,5,-0.0745814  
"09-DEC-2005",38328.5,34,-30.0005,5,-0.0488358  
"09-DEC-2005",38328.5,34.5,-30.0005,5,-0.0308021  
"09-DEC-2005",38328.5,35,-30.0005,5,-0.00475765  
"09-DEC-2005",38328.5,35.5,-30.0005,5,0.0215526  
"09-DEC-2005",38328.5,36,-30.0005,5,0.00390804  
"09-DEC-2005",38328.5,36.5,-30.0005,5,-0.0306131  
"09-DEC-2005",38328.5,37,-30.0005,5,-0.0419044  
"09-DEC-2005",38328.5,37.5,-30.0005,5,-0.0475305  
"09-DEC-2005",38328.5,38,-30.0005,5,-0.0411955  
"09-DEC-2005",38328.5,38.5,-30.0005,5,-0.0339528  
"09-DEC-2005",38328.5,39,-30.0005,5,-0.0100748  
"09-DEC-2005",38328.5,39.5,-30.0005,5,0.0369913  
"09-DEC-2005",38328.5,40,-30.0005,5,0.0787352  
"09-DEC-2005",38328.5,40.5,-30.0005,5,0.0889328  
"09-DEC-2005",38328.5,41,-30.0005,5,0.0787275  
"09-DEC-2005",38328.5,41.5,-30.0005,5,0.0814574  
"09-DEC-2005",38328.5,42,-30.0005,5,0.0848266  
"09-DEC-2005",38328.5,42.5,-30.0005,5,0.08387  
"09-DEC-2005",38328.5,43,-30.0005,5,0.0712795  
"09-DEC-2005",38328.5,43.5,-30.0005,5,0.0487011  
"09-DEC-2005",38328.5,44,-30.0005,5,0.0347741  
"09-DEC-2005",38328.5,44.5,-30.0005,5,0.0160621  
"09-DEC-2005",38328.5,45,-30.0005,5,0.00351007  
"09-DEC-2005",38328.5,45.5,-30.0005,5,0.0117442  
"09-DEC-2005",38328.5,46,-30.0005,5,0.0232943  
"09-DEC-2005",38328.5,46.5,-30.0005,5,0.0398685  
"09-DEC-2005",38328.5,47,-30.0005,5,0.0517606  
"09-DEC-2005",38328.5,47.5,-30.0005,5,0.0475012  
"09-DEC-2005",38328.5,48,-30.0005,5,0.0464118  
"09-DEC-2005",38328.5,48.5,-30.0005,5,0.0501239  
"09-DEC-2005",38328.5,49,-30.0005,5,0.0506065  
"09-DEC-2005",38328.5,49.5,-30.0005,5,0.0457001  
"09-DEC-2005",38328.5,50,-30.0005,5,0.0355304  
"09-DEC-2005",38328.5,50.5,-30.0005,5,0.0344848  
"09-DEC-2005",38328.5,51,-30.0005,5,0.016101  
"09-DEC-2005",38328.5,51.5,-30.0005,5,0.00929669  
"09-DEC-2005",38328.5,52,-30.0005,5,0.0102387  
"09-DEC-2005",38328.5,52.5,-30.0005,5,0.0195227  
"09-DEC-2005",38328.5,53,-30.0005,5,0.0292024  
"09-DEC-2005",38328.5,53.5,-30.0005,5,0.0315174  
"09-DEC-2005",38328.5,54,-30.0005,5,0.0660167  
"09-DEC-2005",38328.5,54.5,-30.0005,5,0.1115  
"09-DEC-2005",38328.5,55,-30.0005,5,0.134958  
"09-DEC-2005",38328.5,55.5,-30.0005,5,0.12882  
"09-DEC-2005",38328.5,56,-30.0005,5,0.119429  
"09-DEC-2005",38328.5,56.5,-30.0005,5,0.103623  
"09-DEC-2005",38328.5,57,-30.0005,5,0.0957501  
"09-DEC-2005",38328.5,57.5,-30.0005,5,0.0891875  
"09-DEC-2005",38328.5,58,-30.0005,5,0.0867941  
"09-DEC-2005",38328.5,58.5,-30.0005,5,0.0670084  
"09-DEC-2005",38328.5,59,-30.0005,5,0.0499979  
"09-DEC-2005",38328.5,59.5,-30.0005,5,0.0405723  
"09-DEC-2005",38328.5,60,-30.0005,5,0.0251901  
"09-DEC-2005",38328.5,60.5,-30.0005,5,0.0445012  
"09-DEC-2005",38328.5,61,-30.0005,5,0.0558685  
"09-DEC-2005",38328.5,61.5,-30.0005,5,0.065856  
"09-DEC-2005",38328.5,62,-30.0005,5,0.0758452  
"09-DEC-2005",38328.5,62.5,-30.0005,5,0.0742666  
"09-DEC-2005",38328.5,63,-30.0005,5,0.0764148  
"09-DEC-2005",38328.5,63.5,-30.0005,5,0.0705679  
"09-DEC-2005",38328.5,64,-30.0005,5,0.0791144  
"09-DEC-2005",38328.5,64.5,-30.0005,5,0.0926201  
"09-DEC-2005",38328.5,65,-30.0005,5,0.0990372  
"09-DEC-2005",38328.5,65.5,-30.0005,5,0.0995741  
"09-DEC-2005",38328.5,66,-30.0005,5,0.0888251  
"09-DEC-2005",38328.5,66.5,-30.0005,5,0.0852926  
"09-DEC-2005",38328.5,67,-30.0005,5,0.0849181  
"09-DEC-2005",38328.5,67.5,-30.0005,5,0.0911773  
"09-DEC-2005",38328.5,68,-30.0005,5,0.10409  
"09-DEC-2005",38328.5,68.5,-30.0005,5,0.110592  
"09-DEC-2005",38328.5,69,-30.0005,5,0.117741  
"09-DEC-2005",38328.5,69.5,-30.0005,5,0.137253  
"09-DEC-2005",38328.5,70,-30.0005,5,0.150589  
"09-DEC-2005",38328.5,70.5,-30.0005,5,0.157907  
"09-DEC-2005",38328.5,71,-30.0005,5,0.164031  
"09-DEC-2005",38328.5,71.5,-30.0005,5,0.157923  
"09-DEC-2005",38328.5,72,-30.0005,5,0.150923  
"09-DEC-2005",38328.5,72.5,-30.0005,5,0.147886  
"09-DEC-2005",38328.5,73,-30.0005,5,0.144933  
"09-DEC-2005",38328.5,73.5,-30.0005,5,0.140599  
"09-DEC-2005",38328.5,74,-30.0005,5,0.122231  
"09-DEC-2005",38328.5,74.5,-30.0005,5,0.107946  
"09-DEC-2005",38328.5,75,-30.0005,5,0.0890067  
"09-DEC-2005",38328.5,75.5,-30.0005,5,0.076988  
"09-DEC-2005",38328.5,76,-30.0005,5,0.0759898  
"09-DEC-2005",38328.5,76.5,-30.0005,5,0.0714564  
"09-DEC-2005",38328.5,77,-30.0005,5,0.0716954  
"09-DEC-2005",38328.5,77.5,-30.0005,5,0.0784514  
"09-DEC-2005",38328.5,78,-30.0005,5,0.0772354  
"09-DEC-2005",38328.5,78.5,-30.0005,5,0.0595598  
"09-DEC-2005",38328.5,79,-30.0005,5,0.0486239  
"09-DEC-2005",38328.5,79.5,-30.0005,5,0.0417692  
"09-DEC-2005",38328.5,80,-30.0005,5,0.0406821  
"09-DEC-2005",38328.5,80.5,-30.0005,5,0.0303416  
"09-DEC-2005",38328.5,81,-30.0005,5,0.013309  
"09-DEC-2005",38328.5,81.5,-30.0005,5,0.0143428  
"09-DEC-2005",38328.5,82,-30.0005,5,0.0166455  
"09-DEC-2005",38328.5,82.5,-30.0005,5,0.0158156  
"09-DEC-2005",38328.5,83,-30.0005,5,0.0188305  
"09-DEC-2005",38328.5,83.5,-30.0005,5,0.0220001  
"09-DEC-2005",38328.5,84,-30.0005,5,0.0182975  
"09-DEC-2005",38328.5,84.5,-30.0005,5,0.0136872  
"09-DEC-2005",38328.5,85,-30.0005,5,0.0092769  
"09-DEC-2005",38328.5,85.5,-30.0005,5,0.00587019  
"09-DEC-2005",38328.5,86,-30.0005,5,0.0135475  
"09-DEC-2005",38328.5,86.5,-30.0005,5,0.0148707  
