Total Number of Records          34209.
             DATA SET: /home/las/datasets/ocean_analysis/NRIG/uv_5day.nc
             GODAS-MOM OUTPUT
             X: 0.5 to 34209.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: U is zonal current (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,U
"14-MAR-2005",38058.5,30,-30.0005,5,-1.E+34  
"14-MAR-2005",38058.5,30.5,-30.0005,5,-1.E+34  
"14-MAR-2005",38058.5,31,-30.0005,5,-1.E+34  
"14-MAR-2005",38058.5,31.5,-30.0005,5,-0.206157  
"14-MAR-2005",38058.5,32,-30.0005,5,-0.286114  
"14-MAR-2005",38058.5,32.5,-30.0005,5,-0.48627  
"14-MAR-2005",38058.5,33,-30.0005,5,-0.344537  
"14-MAR-2005",38058.5,33.5,-30.0005,5,-0.0804155  
"14-MAR-2005",38058.5,34,-30.0005,5,0.0412098  
"14-MAR-2005",38058.5,34.5,-30.0005,5,0.079128  
"14-MAR-2005",38058.5,35,-30.0005,5,0.0823224  
"14-MAR-2005",38058.5,35.5,-30.0005,5,0.0443034  
"14-MAR-2005",38058.5,36,-30.0005,5,0.0300036  
"14-MAR-2005",38058.5,36.5,-30.0005,5,0.0384336  
"14-MAR-2005",38058.5,37,-30.0005,5,0.0470593  
"14-MAR-2005",38058.5,37.5,-30.0005,5,0.0682085  
"14-MAR-2005",38058.5,38,-30.0005,5,0.0769072  
"14-MAR-2005",38058.5,38.5,-30.0005,5,0.0519065  
"14-MAR-2005",38058.5,39,-30.0005,5,0.0204403  
"14-MAR-2005",38058.5,39.5,-30.0005,5,-0.00629423  
"14-MAR-2005",38058.5,40,-30.0005,5,-0.0290757  
"14-MAR-2005",38058.5,40.5,-30.0005,5,-0.0680813  
"14-MAR-2005",38058.5,41,-30.0005,5,-0.109939  
"14-MAR-2005",38058.5,41.5,-30.0005,5,-0.135002  
"14-MAR-2005",38058.5,42,-30.0005,5,-0.119013  
"14-MAR-2005",38058.5,42.5,-30.0005,5,-0.068759  
"14-MAR-2005",38058.5,43,-30.0005,5,-0.0660899  
"14-MAR-2005",38058.5,43.5,-30.0005,5,-0.0720389  
"14-MAR-2005",38058.5,44,-30.0005,5,-0.0894951  
"14-MAR-2005",38058.5,44.5,-30.0005,5,-0.0906115  
"14-MAR-2005",38058.5,45,-30.0005,5,-0.071421  
"14-MAR-2005",38058.5,45.5,-30.0005,5,-0.0392729  
"14-MAR-2005",38058.5,46,-30.0005,5,-0.0136774  
"14-MAR-2005",38058.5,46.5,-30.0005,5,-0.00945511  
"14-MAR-2005",38058.5,47,-30.0005,5,-0.0273421  
"14-MAR-2005",38058.5,47.5,-30.0005,5,-0.0463773  
"14-MAR-2005",38058.5,48,-30.0005,5,-0.047214  
"14-MAR-2005",38058.5,48.5,-30.0005,5,-0.0575108  
"14-MAR-2005",38058.5,49,-30.0005,5,-0.0941936  
"14-MAR-2005",38058.5,49.5,-30.0005,5,-0.113855  
"14-MAR-2005",38058.5,50,-30.0005,5,-0.0972235  
"14-MAR-2005",38058.5,50.5,-30.0005,5,-0.0772891  
"14-MAR-2005",38058.5,51,-30.0005,5,-0.0734123  
"14-MAR-2005",38058.5,51.5,-30.0005,5,-0.0686519  
"14-MAR-2005",38058.5,52,-30.0005,5,-0.0799657  
"14-MAR-2005",38058.5,52.5,-30.0005,5,-0.0863565  
"14-MAR-2005",38058.5,53,-30.0005,5,-0.0724963  
"14-MAR-2005",38058.5,53.5,-30.0005,5,-0.0460698  
"14-MAR-2005",38058.5,54,-30.0005,5,-0.012693  
"14-MAR-2005",38058.5,54.5,-30.0005,5,-0.0110256  
"14-MAR-2005",38058.5,55,-30.0005,5,-0.0225298  
"14-MAR-2005",38058.5,55.5,-30.0005,5,-0.0329595  
"14-MAR-2005",38058.5,56,-30.0005,5,-0.0480845  
"14-MAR-2005",38058.5,56.5,-30.0005,5,-0.0544578  
"14-MAR-2005",38058.5,57,-30.0005,5,-0.0683961  
"14-MAR-2005",38058.5,57.5,-30.0005,5,-0.0800607  
"14-MAR-2005",38058.5,58,-30.0005,5,-0.0789802  
"14-MAR-2005",38058.5,58.5,-30.0005,5,-0.0768081  
"14-MAR-2005",38058.5,59,-30.0005,5,-0.0773971  
"14-MAR-2005",38058.5,59.5,-30.0005,5,-0.0864056  
"14-MAR-2005",38058.5,60,-30.0005,5,-0.107179  
"14-MAR-2005",38058.5,60.5,-30.0005,5,-0.089345  
"14-MAR-2005",38058.5,61,-30.0005,5,-0.0798387  
"14-MAR-2005",38058.5,61.5,-30.0005,5,-0.0107824  
"14-MAR-2005",38058.5,62,-30.0005,5,0.0143534  
"14-MAR-2005",38058.5,62.5,-30.0005,5,0.0225838  
"14-MAR-2005",38058.5,63,-30.0005,5,-0.00914471  
"14-MAR-2005",38058.5,63.5,-30.0005,5,-0.0222055  
"14-MAR-2005",38058.5,64,-30.0005,5,-0.0135402  
"14-MAR-2005",38058.5,64.5,-30.0005,5,0.0101992  
"14-MAR-2005",38058.5,65,-30.0005,5,0.0395856  
"14-MAR-2005",38058.5,65.5,-30.0005,5,0.0386083  
"14-MAR-2005",38058.5,66,-30.0005,5,0.0400133  
"14-MAR-2005",38058.5,66.5,-30.0005,5,0.0586707  
"14-MAR-2005",38058.5,67,-30.0005,5,0.0774868  
"14-MAR-2005",38058.5,67.5,-30.0005,5,0.0948132  
"14-MAR-2005",38058.5,68,-30.0005,5,0.0898591  
"14-MAR-2005",38058.5,68.5,-30.0005,5,0.0598673  
"14-MAR-2005",38058.5,69,-30.0005,5,0.0463699  
"14-MAR-2005",38058.5,69.5,-30.0005,5,0.0444064  
"14-MAR-2005",38058.5,70,-30.0005,5,0.072676  
"14-MAR-2005",38058.5,70.5,-30.0005,5,0.0651473  
"14-MAR-2005",38058.5,71,-30.0005,5,0.0438491  
"14-MAR-2005",38058.5,71.5,-30.0005,5,0.025171  
"14-MAR-2005",38058.5,72,-30.0005,5,0.0213465  
"14-MAR-2005",38058.5,72.5,-30.0005,5,0.0245975  
"14-MAR-2005",38058.5,73,-30.0005,5,0.0342491  
"14-MAR-2005",38058.5,73.5,-30.0005,5,0.0287119  
"14-MAR-2005",38058.5,74,-30.0005,5,0.0274014  
"14-MAR-2005",38058.5,74.5,-30.0005,5,0.0330376  
"14-MAR-2005",38058.5,75,-30.0005,5,0.00632424  
"14-MAR-2005",38058.5,75.5,-30.0005,5,-0.00232395  
"14-MAR-2005",38058.5,76,-30.0005,5,0.0108697  
"14-MAR-2005",38058.5,76.5,-30.0005,5,0.00321534  
"14-MAR-2005",38058.5,77,-30.0005,5,0.0115412  
"14-MAR-2005",38058.5,77.5,-30.0005,5,0.0206076  
"14-MAR-2005",38058.5,78,-30.0005,5,0.0180011  
"14-MAR-2005",38058.5,78.5,-30.0005,5,0.0138646  
"14-MAR-2005",38058.5,79,-30.0005,5,0.0126733  
"14-MAR-2005",38058.5,79.5,-30.0005,5,0.0131274  
"14-MAR-2005",38058.5,80,-30.0005,5,0.0113756  
"14-MAR-2005",38058.5,80.5,-30.0005,5,0.00885241  
"14-MAR-2005",38058.5,81,-30.0005,5,0.0135556  
"14-MAR-2005",38058.5,81.5,-30.0005,5,0.00211592  
"14-MAR-2005",38058.5,82,-30.0005,5,-0.00474843  
"14-MAR-2005",38058.5,82.5,-30.0005,5,0.0203924  
"14-MAR-2005",38058.5,83,-30.0005,5,0.0342587  
"14-MAR-2005",38058.5,83.5,-30.0005,5,0.0492659  
"14-MAR-2005",38058.5,84,-30.0005,5,0.0652715  
"14-MAR-2005",38058.5,84.5,-30.0005,5,0.0615219  
"14-MAR-2005",38058.5,85,-30.0005,5,0.0531233  
"14-MAR-2005",38058.5,85.5,-30.0005,5,0.0320367  
"14-MAR-2005",38058.5,86,-30.0005,5,0.0332215  
"14-MAR-2005",38058.5,86.5,-30.0005,5,0.0249577  
"14-MAR-2005",38058.5,87,-30.0005,5,0.00199019  
"14-MAR-2005",38058.5,87.5,-30.0005,5,0.00947878  
"14-MAR-2005",38058.5,88,-30.0005,5,0.0215484  
"14-MAR-2005",38058.5,88.5,-30.0005,5,-0.00293808  
"14-MAR-2005",38058.5,89,-30.0005,5,-0.00778027  
"14-MAR-2005",38058.5,89.5,-30.0005,5,-0.00404203  
"14-MAR-2005",38058.5,90,-30.0005,5,0.0335246  
"14-MAR-2005",38058.5,90.5,-30.0005,5,0.0419397  
"14-MAR-2005",38058.5,91,-30.0005,5,0.0342194  
"14-MAR-2005",38058.5,91.5,-30.0005,5,0.0513066  
"14-MAR-2005",38058.5,92,-30.0005,5,0.0570021  
"14-MAR-2005",38058.5,92.5,-30.0005,5,0.0604196  
"14-MAR-2005",38058.5,93,-30.0005,5,0.0577595  
"14-MAR-2005",38058.5,93.5,-30.0005,5,0.054763  
"14-MAR-2005",38058.5,94,-30.0005,5,0.043701  
"14-MAR-2005",38058.5,94.5,-30.0005,5,0.033976  
"14-MAR-2005",38058.5,95,-30.0005,5,0.0306475  
"14-MAR-2005",38058.5,95.5,-30.0005,5,0.042995  
"14-MAR-2005",38058.5,96,-30.0005,5,0.0391733  
"14-MAR-2005",38058.5,96.5,-30.0005,5,0.0392326  
"14-MAR-2005",38058.5,97,-30.0005,5,0.0511435  
"14-MAR-2005",38058.5,97.5,-30.0005,5,0.0517269  
"14-MAR-2005",38058.5,98,-30.0005,5,0.0474673  
"14-MAR-2005",38058.5,98.5,-30.0005,5,0.046997  
"14-MAR-2005",38058.5,99,-30.0005,5,0.0479115  
"14-MAR-2005",38058.5,99.5,-30.0005,5,0.0498267  
"14-MAR-2005",38058.5,100,-30.0005,5,0.054212  
"14-MAR-2005",38058.5,100.5,-30.0005,5,0.0290279  
"14-MAR-2005",38058.5,101,-30.0005,5,0.0124328  
"14-MAR-2005",38058.5,101.5,-30.0005,5,0.00363428  
"14-MAR-2005",38058.5,102,-30.0005,5,5.44263E-04  
"14-MAR-2005",38058.5,102.5,-30.0005,5,0.0152149  
"14-MAR-2005",38058.5,103,-30.0005,5,0.0363965  
"14-MAR-2005",38058.5,103.5,-30.0005,5,0.0335392  
"14-MAR-2005",38058.5,104,-30.0005,5,0.0225867  
"14-MAR-2005",38058.5,104.5,-30.0005,5,0.00981762  
"14-MAR-2005",38058.5,105,-30.0005,5,-0.0241645  
"14-MAR-2005",38058.5,105.5,-30.0005,5,-0.0658828  
"14-MAR-2005",38058.5,106,-30.0005,5,-0.101691  
"14-MAR-2005",38058.5,106.5,-30.0005,5,-0.0984501  
"14-MAR-2005",38058.5,107,-30.0005,5,-0.0767765  
"14-MAR-2005",38058.5,107.5,-30.0005,5,-0.0662215  
"14-MAR-2005",38058.5,108,-30.0005,5,-0.060964  
"14-MAR-2005",38058.5,108.5,-30.0005,5,-0.0335119  
"14-MAR-2005",38058.5,109,-30.0005,5,-0.00345289  
"14-MAR-2005",38058.5,109.5,-30.0005,5,-1.75723E-04  
"14-MAR-2005",38058.5,110,-30.0005,5,-0.0148993  
"14-MAR-2005",38058.5,110.5,-30.0005,5,-0.0249072  
"14-MAR-2005",38058.5,111,-30.0005,5,-0.0215439  
"14-MAR-2005",38058.5,111.5,-30.0005,5,-0.0175098  
"14-MAR-2005",38058.5,112,-30.0005,5,-0.0143711  
"14-MAR-2005",38058.5,112.5,-30.0005,5,0.00922313  
"14-MAR-2005",38058.5,113,-30.0005,5,0.0529959  
"14-MAR-2005",38058.5,113.5,-30.0005,5,0.0904031  
"14-MAR-2005",38058.5,114,-30.0005,5,-0.0131711  
"14-MAR-2005",38058.5,114.5,-30.0005,5,-0.174792  
"14-MAR-2005",38058.5,115,-30.0005,5,-1.E+34  
"14-MAR-2005",38058.5,115.5,-30.0005,5,-1.E+34  
"14-MAR-2005",38058.5,116,-30.0005,5,-1.E+34  
"14-MAR-2005",38058.5,116.5,-30.0005,5,-1.E+34  
"14-MAR-2005",38058.5,117,-30.0005,5,-1.E+34  
"14-MAR-2005",38058.5,117.5,-30.0005,5,-1.E+34  
"14-MAR-2005",38058.5,118,-30.0005,5,-1.E+34  
"14-MAR-2005",38058.5,118.5,-30.0005,5,-1.E+34  
"14-MAR-2005",38058.5,119,-30.0005,5,-1.E+34  
"14-MAR-2005",38058.5,119.5,-30.0005,5,-1.E+34  
"14-MAR-2005",38058.5,120,-30.0005,5,-1.E+34  
"14-MAR-2005",38058.5,30,-29.5017,5,-1.E+34  
"14-MAR-2005",38058.5,30.5,-29.5017,5,-1.E+34  
"14-MAR-2005",38058.5,31,-29.5017,5,-1.E+34  
"14-MAR-2005",38058.5,31.5,-29.5017,5,-1.E+34  
"14-MAR-2005",38058.5,32,-29.5017,5,-0.2955  
"14-MAR-2005",38058.5,32.5,-29.5017,5,-0.330299  
"14-MAR-2005",38058.5,33,-29.5017,5,-0.438601  
"14-MAR-2005",38058.5,33.5,-29.5017,5,-0.204594  
"14-MAR-2005",38058.5,34,-29.5017,5,-0.0600704  
"14-MAR-2005",38058.5,34.5,-29.5017,5,9.01354E-04  
"14-MAR-2005",38058.5,35,-29.5017,5,0.0220495  
"14-MAR-2005",38058.5,35.5,-29.5017,5,0.0424143  
"14-MAR-2005",38058.5,36,-29.5017,5,0.0525411  
"14-MAR-2005",38058.5,36.5,-29.5017,5,0.0567376  
"14-MAR-2005",38058.5,37,-29.5017,5,0.0712665  
"14-MAR-2005",38058.5,37.5,-29.5017,5,0.0901428  
"14-MAR-2005",38058.5,38,-29.5017,5,0.0981893  
"14-MAR-2005",38058.5,38.5,-29.5017,5,0.0934416  
"14-MAR-2005",38058.5,39,-29.5017,5,0.0632714  
"14-MAR-2005",38058.5,39.5,-29.5017,5,0.0180659  
"14-MAR-2005",38058.5,40,-29.5017,5,-0.0387904  
"14-MAR-2005",38058.5,40.5,-29.5017,5,-0.098058  
"14-MAR-2005",38058.5,41,-29.5017,5,-0.137656  
"14-MAR-2005",38058.5,41.5,-29.5017,5,-0.145077  
"14-MAR-2005",38058.5,42,-29.5017,5,-0.13507  
"14-MAR-2005",38058.5,42.5,-29.5017,5,-0.130682  
"14-MAR-2005",38058.5,43,-29.5017,5,-0.12139  
"14-MAR-2005",38058.5,43.5,-29.5017,5,-0.14566  
"14-MAR-2005",38058.5,44,-29.5017,5,-0.148988  
"14-MAR-2005",38058.5,44.5,-29.5017,5,-0.128797  
"14-MAR-2005",38058.5,45,-29.5017,5,-0.117374  
"14-MAR-2005",38058.5,45.5,-29.5017,5,-0.0968559  
"14-MAR-2005",38058.5,46,-29.5017,5,-0.0760626  
"14-MAR-2005",38058.5,46.5,-29.5017,5,-0.0612645  
"14-MAR-2005",38058.5,47,-29.5017,5,-0.0479277  
"14-MAR-2005",38058.5,47.5,-29.5017,5,-0.0544066  
"14-MAR-2005",38058.5,48,-29.5017,5,-0.0741731  
"14-MAR-2005",38058.5,48.5,-29.5017,5,-0.104116  
"14-MAR-2005",38058.5,49,-29.5017,5,-0.106969  
"14-MAR-2005",38058.5,49.5,-29.5017,5,-0.0855929  
"14-MAR-2005",38058.5,50,-29.5017,5,-0.0788383  
"14-MAR-2005",38058.5,50.5,-29.5017,5,-0.0821119  
"14-MAR-2005",38058.5,51,-29.5017,5,-0.0786181  
"14-MAR-2005",38058.5,51.5,-29.5017,5,-0.0954748  
"14-MAR-2005",38058.5,52,-29.5017,5,-0.0968184  
"14-MAR-2005",38058.5,52.5,-29.5017,5,-0.08521  
