Total Number of Records          34209.
             DATA SET: /home/las/datasets/ocean_analysis/NRIG/uv_5day.nc
             GODAS-MOM OUTPUT
             X: 0.5 to 34209.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: U is zonal current (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,U
"13-JAN-2004",37632.5,30,-30.0005,5,-1.E+34  
"13-JAN-2004",37632.5,30.5,-30.0005,5,-1.E+34  
"13-JAN-2004",37632.5,31,-30.0005,5,-1.E+34  
"13-JAN-2004",37632.5,31.5,-30.0005,5,-0.14294  
"13-JAN-2004",37632.5,32,-30.0005,5,-0.226399  
"13-JAN-2004",37632.5,32.5,-30.0005,5,-0.3232  
"13-JAN-2004",37632.5,33,-30.0005,5,-0.1161  
"13-JAN-2004",37632.5,33.5,-30.0005,5,0.0682423  
"13-JAN-2004",37632.5,34,-30.0005,5,0.070966  
"13-JAN-2004",37632.5,34.5,-30.0005,5,0.0423035  
"13-JAN-2004",37632.5,35,-30.0005,5,0.0350835  
"13-JAN-2004",37632.5,35.5,-30.0005,5,0.0315136  
"13-JAN-2004",37632.5,36,-30.0005,5,0.0354131  
"13-JAN-2004",37632.5,36.5,-30.0005,5,0.0251074  
"13-JAN-2004",37632.5,37,-30.0005,5,0.0163883  
"13-JAN-2004",37632.5,37.5,-30.0005,5,0.00929257  
"13-JAN-2004",37632.5,38,-30.0005,5,-0.00854462  
"13-JAN-2004",37632.5,38.5,-30.0005,5,-0.0149611  
"13-JAN-2004",37632.5,39,-30.0005,5,-0.020302  
"13-JAN-2004",37632.5,39.5,-30.0005,5,-0.0278522  
"13-JAN-2004",37632.5,40,-30.0005,5,-0.0274684  
"13-JAN-2004",37632.5,40.5,-30.0005,5,-0.00392243  
"13-JAN-2004",37632.5,41,-30.0005,5,-0.00112124  
"13-JAN-2004",37632.5,41.5,-30.0005,5,0.00375171  
"13-JAN-2004",37632.5,42,-30.0005,5,0.0129868  
"13-JAN-2004",37632.5,42.5,-30.0005,5,0.0388137  
"13-JAN-2004",37632.5,43,-30.0005,5,0.0795939  
"13-JAN-2004",37632.5,43.5,-30.0005,5,0.112478  
"13-JAN-2004",37632.5,44,-30.0005,5,0.144144  
"13-JAN-2004",37632.5,44.5,-30.0005,5,0.131405  
"13-JAN-2004",37632.5,45,-30.0005,5,0.0977137  
"13-JAN-2004",37632.5,45.5,-30.0005,5,0.0759863  
"13-JAN-2004",37632.5,46,-30.0005,5,0.053914  
"13-JAN-2004",37632.5,46.5,-30.0005,5,0.0397412  
"13-JAN-2004",37632.5,47,-30.0005,5,0.0283578  
"13-JAN-2004",37632.5,47.5,-30.0005,5,0.0329131  
"13-JAN-2004",37632.5,48,-30.0005,5,0.036764  
"13-JAN-2004",37632.5,48.5,-30.0005,5,0.0445466  
"13-JAN-2004",37632.5,49,-30.0005,5,0.037809  
"13-JAN-2004",37632.5,49.5,-30.0005,5,0.0289185  
"13-JAN-2004",37632.5,50,-30.0005,5,0.0326935  
"13-JAN-2004",37632.5,50.5,-30.0005,5,0.0329711  
"13-JAN-2004",37632.5,51,-30.0005,5,0.0132167  
"13-JAN-2004",37632.5,51.5,-30.0005,5,0.0117737  
"13-JAN-2004",37632.5,52,-30.0005,5,0.0197731  
"13-JAN-2004",37632.5,52.5,-30.0005,5,0.0128199  
"13-JAN-2004",37632.5,53,-30.0005,5,0.00577712  
"13-JAN-2004",37632.5,53.5,-30.0005,5,2.50851E-04  
"13-JAN-2004",37632.5,54,-30.0005,5,0.0164465  
"13-JAN-2004",37632.5,54.5,-30.0005,5,0.0346306  
"13-JAN-2004",37632.5,55,-30.0005,5,0.0326443  
"13-JAN-2004",37632.5,55.5,-30.0005,5,0.0089143  
"13-JAN-2004",37632.5,56,-30.0005,5,0.0028599  
"13-JAN-2004",37632.5,56.5,-30.0005,5,0.00690989  
"13-JAN-2004",37632.5,57,-30.0005,5,0.00946826  
"13-JAN-2004",37632.5,57.5,-30.0005,5,-0.0035928  
"13-JAN-2004",37632.5,58,-30.0005,5,-0.0198538  
"13-JAN-2004",37632.5,58.5,-30.0005,5,-0.0250648  
"13-JAN-2004",37632.5,59,-30.0005,5,-0.0320279  
"13-JAN-2004",37632.5,59.5,-30.0005,5,-0.038997  
"13-JAN-2004",37632.5,60,-30.0005,5,-0.0482825  
"13-JAN-2004",37632.5,60.5,-30.0005,5,-0.0475657  
"13-JAN-2004",37632.5,61,-30.0005,5,-0.0544886  
"13-JAN-2004",37632.5,61.5,-30.0005,5,-0.0509255  
"13-JAN-2004",37632.5,62,-30.0005,5,-0.0482903  
"13-JAN-2004",37632.5,62.5,-30.0005,5,-0.052109  
"13-JAN-2004",37632.5,63,-30.0005,5,-0.0531806  
"13-JAN-2004",37632.5,63.5,-30.0005,5,-0.0404834  
"13-JAN-2004",37632.5,64,-30.0005,5,-0.0412679  
"13-JAN-2004",37632.5,64.5,-30.0005,5,-0.0425941  
"13-JAN-2004",37632.5,65,-30.0005,5,-0.044266  
"13-JAN-2004",37632.5,65.5,-30.0005,5,-0.0418348  
"13-JAN-2004",37632.5,66,-30.0005,5,-0.0438287  
"13-JAN-2004",37632.5,66.5,-30.0005,5,-0.0534957  
"13-JAN-2004",37632.5,67,-30.0005,5,-0.0616168  
"13-JAN-2004",37632.5,67.5,-30.0005,5,-0.0668442  
"13-JAN-2004",37632.5,68,-30.0005,5,-0.0603165  
"13-JAN-2004",37632.5,68.5,-30.0005,5,-0.047498  
"13-JAN-2004",37632.5,69,-30.0005,5,-0.0300204  
"13-JAN-2004",37632.5,69.5,-30.0005,5,-0.0220107  
"13-JAN-2004",37632.5,70,-30.0005,5,-0.0338674  
"13-JAN-2004",37632.5,70.5,-30.0005,5,-0.032669  
"13-JAN-2004",37632.5,71,-30.0005,5,-0.0379418  
"13-JAN-2004",37632.5,71.5,-30.0005,5,-0.0397402  
"13-JAN-2004",37632.5,72,-30.0005,5,-0.0181402  
"13-JAN-2004",37632.5,72.5,-30.0005,5,0.00125977  
"13-JAN-2004",37632.5,73,-30.0005,5,-0.00970906  
"13-JAN-2004",37632.5,73.5,-30.0005,5,-0.00661511  
"13-JAN-2004",37632.5,74,-30.0005,5,-0.0150564  
"13-JAN-2004",37632.5,74.5,-30.0005,5,-0.00924323  
"13-JAN-2004",37632.5,75,-30.0005,5,0.00379895  
"13-JAN-2004",37632.5,75.5,-30.0005,5,-0.0113585  
"13-JAN-2004",37632.5,76,-30.0005,5,-4.53748E-04  
"13-JAN-2004",37632.5,76.5,-30.0005,5,0.00271865  
"13-JAN-2004",37632.5,77,-30.0005,5,0.0109554  
"13-JAN-2004",37632.5,77.5,-30.0005,5,0.0316448  
"13-JAN-2004",37632.5,78,-30.0005,5,0.0351804  
"13-JAN-2004",37632.5,78.5,-30.0005,5,0.00891142  
"13-JAN-2004",37632.5,79,-30.0005,5,-0.0401143  
"13-JAN-2004",37632.5,79.5,-30.0005,5,-0.0376056  
"13-JAN-2004",37632.5,80,-30.0005,5,-0.00762904  
"13-JAN-2004",37632.5,80.5,-30.0005,5,0.00352449  
"13-JAN-2004",37632.5,81,-30.0005,5,0.0148012  
"13-JAN-2004",37632.5,81.5,-30.0005,5,0.0284857  
"13-JAN-2004",37632.5,82,-30.0005,5,0.0350052  
"13-JAN-2004",37632.5,82.5,-30.0005,5,0.0479062  
"13-JAN-2004",37632.5,83,-30.0005,5,0.0570608  
"13-JAN-2004",37632.5,83.5,-30.0005,5,0.0608151  
"13-JAN-2004",37632.5,84,-30.0005,5,0.0437901  
"13-JAN-2004",37632.5,84.5,-30.0005,5,0.0345633  
"13-JAN-2004",37632.5,85,-30.0005,5,0.029863  
"13-JAN-2004",37632.5,85.5,-30.0005,5,0.0217066  
"13-JAN-2004",37632.5,86,-30.0005,5,0.0321148  
"13-JAN-2004",37632.5,86.5,-30.0005,5,0.0233331  
"13-JAN-2004",37632.5,87,-30.0005,5,0.0353073  
"13-JAN-2004",37632.5,87.5,-30.0005,5,0.0515824  
"13-JAN-2004",37632.5,88,-30.0005,5,0.0598501  
"13-JAN-2004",37632.5,88.5,-30.0005,5,0.0761702  
"13-JAN-2004",37632.5,89,-30.0005,5,0.0766677  
"13-JAN-2004",37632.5,89.5,-30.0005,5,0.0664276  
