Total Number of Records          34209.
             DATA SET: /home/las/datasets/ocean_analysis/NRIG/uv_5day.nc
             GODAS-MOM OUTPUT
             X: 0.5 to 34209.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: U is zonal current (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,U
"30-OCT-2004",37923.5,30,-30.0005,5,-1.E+34  
"30-OCT-2004",37923.5,30.5,-30.0005,5,-1.E+34  
"30-OCT-2004",37923.5,31,-30.0005,5,-1.E+34  
"30-OCT-2004",37923.5,31.5,-30.0005,5,-0.182893  
"30-OCT-2004",37923.5,32,-30.0005,5,-0.263472  
"30-OCT-2004",37923.5,32.5,-30.0005,5,-0.496176  
"30-OCT-2004",37923.5,33,-30.0005,5,-0.383951  
"30-OCT-2004",37923.5,33.5,-30.0005,5,-0.17005  
"30-OCT-2004",37923.5,34,-30.0005,5,-0.0969239  
"30-OCT-2004",37923.5,34.5,-30.0005,5,-0.0814003  
"30-OCT-2004",37923.5,35,-30.0005,5,-0.111857  
"30-OCT-2004",37923.5,35.5,-30.0005,5,-0.131657  
"30-OCT-2004",37923.5,36,-30.0005,5,-0.144231  
"30-OCT-2004",37923.5,36.5,-30.0005,5,-0.144723  
"30-OCT-2004",37923.5,37,-30.0005,5,-0.132927  
"30-OCT-2004",37923.5,37.5,-30.0005,5,-0.1092  
"30-OCT-2004",37923.5,38,-30.0005,5,-0.0751179  
"30-OCT-2004",37923.5,38.5,-30.0005,5,-0.0671595  
"30-OCT-2004",37923.5,39,-30.0005,5,-0.0650824  
"30-OCT-2004",37923.5,39.5,-30.0005,5,-0.0806082  
"30-OCT-2004",37923.5,40,-30.0005,5,-0.080888  
"30-OCT-2004",37923.5,40.5,-30.0005,5,-0.0677445  
"30-OCT-2004",37923.5,41,-30.0005,5,-0.0752561  
"30-OCT-2004",37923.5,41.5,-30.0005,5,-0.0660611  
"30-OCT-2004",37923.5,42,-30.0005,5,-0.0635444  
"30-OCT-2004",37923.5,42.5,-30.0005,5,-0.0723101  
"30-OCT-2004",37923.5,43,-30.0005,5,-0.0614864  
"30-OCT-2004",37923.5,43.5,-30.0005,5,-0.0417134  
"30-OCT-2004",37923.5,44,-30.0005,5,-0.0214376  
"30-OCT-2004",37923.5,44.5,-30.0005,5,-0.0350948  
"30-OCT-2004",37923.5,45,-30.0005,5,-0.0715297  
"30-OCT-2004",37923.5,45.5,-30.0005,5,-0.100293  
"30-OCT-2004",37923.5,46,-30.0005,5,-0.120496  
