Total Number of Records          34209.
             DATA SET: /home/las/datasets/ocean_analysis/NRIG/uv_5day.nc
             GODAS-MOM OUTPUT
             X: 0.5 to 34209.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: U is zonal current (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,U
"29-NOV-2005",38318.5,30,-30.0005,5,-1.E+34  
"29-NOV-2005",38318.5,30.5,-30.0005,5,-1.E+34  
"29-NOV-2005",38318.5,31,-30.0005,5,-1.E+34  
"29-NOV-2005",38318.5,31.5,-30.0005,5,-0.0966051  
"29-NOV-2005",38318.5,32,-30.0005,5,-0.195549  
"29-NOV-2005",38318.5,32.5,-30.0005,5,-0.306062  
"29-NOV-2005",38318.5,33,-30.0005,5,-0.162815  
"29-NOV-2005",38318.5,33.5,-30.0005,5,0.00163545  
"29-NOV-2005",38318.5,34,-30.0005,5,0.0243342  
"29-NOV-2005",38318.5,34.5,-30.0005,5,0.0159273  
"29-NOV-2005",38318.5,35,-30.0005,5,0.00576528  
"29-NOV-2005",38318.5,35.5,-30.0005,5,0.0386706  
"29-NOV-2005",38318.5,36,-30.0005,5,0.0385813  
"29-NOV-2005",38318.5,36.5,-30.0005,5,0.0271065  
"29-NOV-2005",38318.5,37,-30.0005,5,0.0327153  
"29-NOV-2005",38318.5,37.5,-30.0005,5,0.017804  
"29-NOV-2005",38318.5,38,-30.0005,5,0.0271173  
"29-NOV-2005",38318.5,38.5,-30.0005,5,0.0433589  
"29-NOV-2005",38318.5,39,-30.0005,5,0.0573631  
"29-NOV-2005",38318.5,39.5,-30.0005,5,0.0840932  
"29-NOV-2005",38318.5,40,-30.0005,5,0.114511  
"29-NOV-2005",38318.5,40.5,-30.0005,5,0.13041  
"29-NOV-2005",38318.5,41,-30.0005,5,0.113006  
"29-NOV-2005",38318.5,41.5,-30.0005,5,0.092306  
"29-NOV-2005",38318.5,42,-30.0005,5,0.0919266  
"29-NOV-2005",38318.5,42.5,-30.0005,5,0.10062  
"29-NOV-2005",38318.5,43,-30.0005,5,0.106672  
"29-NOV-2005",38318.5,43.5,-30.0005,5,0.0917228  
"29-NOV-2005",38318.5,44,-30.0005,5,0.08745  
"29-NOV-2005",38318.5,44.5,-30.0005,5,0.0788325  
"29-NOV-2005",38318.5,45,-30.0005,5,0.066162  
"29-NOV-2005",38318.5,45.5,-30.0005,5,0.0689459  
"29-NOV-2005",38318.5,46,-30.0005,5,0.085735  
"29-NOV-2005",38318.5,46.5,-30.0005,5,0.107386  
"29-NOV-2005",38318.5,47,-30.0005,5,0.118345  
"29-NOV-2005",38318.5,47.5,-30.0005,5,0.119363  
"29-NOV-2005",38318.5,48,-30.0005,5,0.125335  
"29-NOV-2005",38318.5,48.5,-30.0005,5,0.122198  
"29-NOV-2005",38318.5,49,-30.0005,5,0.110994  
"29-NOV-2005",38318.5,49.5,-30.0005,5,0.088622  
"29-NOV-2005",38318.5,50,-30.0005,5,0.061529  
"29-NOV-2005",38318.5,50.5,-30.0005,5,0.0589057  
"29-NOV-2005",38318.5,51,-30.0005,5,0.0430577  
"29-NOV-2005",38318.5,51.5,-30.0005,5,0.028712  
"29-NOV-2005",38318.5,52,-30.0005,5,0.0245572  
"29-NOV-2005",38318.5,52.5,-30.0005,5,0.031222  
"29-NOV-2005",38318.5,53,-30.0005,5,0.0401721  
"29-NOV-2005",38318.5,53.5,-30.0005,5,0.042922  
"29-NOV-2005",38318.5,54,-30.0005,5,0.0573033  
"29-NOV-2005",38318.5,54.5,-30.0005,5,0.0752621  
"29-NOV-2005",38318.5,55,-30.0005,5,0.0791475  
"29-NOV-2005",38318.5,55.5,-30.0005,5,0.0705042  
"29-NOV-2005",38318.5,56,-30.0005,5,0.059739  
"29-NOV-2005",38318.5,56.5,-30.0005,5,0.0473794  
"29-NOV-2005",38318.5,57,-30.0005,5,0.0361133  
"29-NOV-2005",38318.5,57.5,-30.0005,5,0.0392842  
"29-NOV-2005",38318.5,58,-30.0005,5,0.0454262  
"29-NOV-2005",38318.5,58.5,-30.0005,5,0.0232464  
"29-NOV-2005",38318.5,59,-30.0005,5,-4.83956E-04  
"29-NOV-2005",38318.5,59.5,-30.0005,5,-0.0154896  
"29-NOV-2005",38318.5,60,-30.0005,5,-0.0234291  
"29-NOV-2005",38318.5,60.5,-30.0005,5,-0.0106316  
"29-NOV-2005",38318.5,61,-30.0005,5,-0.00234222  
"29-NOV-2005",38318.5,61.5,-30.0005,5,6.57423E-04  
"29-NOV-2005",38318.5,62,-30.0005,5,0.00410981  
"29-NOV-2005",38318.5,62.5,-30.0005,5,0.00235379  
"29-NOV-2005",38318.5,63,-30.0005,5,1.5604E-04  
"29-NOV-2005",38318.5,63.5,-30.0005,5,0.00224615  
"29-NOV-2005",38318.5,64,-30.0005,5,0.0145198  
"29-NOV-2005",38318.5,64.5,-30.0005,5,0.0334426  
"29-NOV-2005",38318.5,65,-30.0005,5,0.0429647  
"29-NOV-2005",38318.5,65.5,-30.0005,5,0.0458608  
"29-NOV-2005",38318.5,66,-30.0005,5,0.0452625  
"29-NOV-2005",38318.5,66.5,-30.0005,5,0.039825  
"29-NOV-2005",38318.5,67,-30.0005,5,0.0377589  
"29-NOV-2005",38318.5,67.5,-30.0005,5,0.0389466  
"29-NOV-2005",38318.5,68,-30.0005,5,0.0384806  
"29-NOV-2005",38318.5,68.5,-30.0005,5,0.036867  
"29-NOV-2005",38318.5,69,-30.0005,5,0.0405222  
"29-NOV-2005",38318.5,69.5,-30.0005,5,0.0552956  
"29-NOV-2005",38318.5,70,-30.0005,5,0.0636326  
"29-NOV-2005",38318.5,70.5,-30.0005,5,0.0639089  
"29-NOV-2005",38318.5,71,-30.0005,5,0.0638655  
"29-NOV-2005",38318.5,71.5,-30.0005,5,0.064247  
"29-NOV-2005",38318.5,72,-30.0005,5,0.0657953  
"29-NOV-2005",38318.5,72.5,-30.0005,5,0.0684287  
"29-NOV-2005",38318.5,73,-30.0005,5,0.0810719  
"29-NOV-2005",38318.5,73.5,-30.0005,5,0.0858163  
"29-NOV-2005",38318.5,74,-30.0005,5,0.0764129  
"29-NOV-2005",38318.5,74.5,-30.0005,5,0.0634538  
"29-NOV-2005",38318.5,75,-30.0005,5,0.0468266  
"29-NOV-2005",38318.5,75.5,-30.0005,5,0.0265883  
"29-NOV-2005",38318.5,76,-30.0005,5,0.0146092  
"29-NOV-2005",38318.5,76.5,-30.0005,5,0.00404288  
"29-NOV-2005",38318.5,77,-30.0005,5,0.0026027  
"29-NOV-2005",38318.5,77.5,-30.0005,5,0.00533202  
"29-NOV-2005",38318.5,78,-30.0005,5,-6.01052E-04  
"29-NOV-2005",38318.5,78.5,-30.0005,5,-0.00718862  
