Total Number of Records          34209.
             DATA SET: /home/las/datasets/ocean_analysis/NRIG/uv_5day.nc
             GODAS-MOM OUTPUT
             X: 0.5 to 34209.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: U is zonal current (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,U
"20-SEP-2004",37883.5,30,-30.0005,5,-1.E+34  
"20-SEP-2004",37883.5,30.5,-30.0005,5,-1.E+34  
"20-SEP-2004",37883.5,31,-30.0005,5,-1.E+34  
"20-SEP-2004",37883.5,31.5,-30.0005,5,-0.0933971  
"20-SEP-2004",37883.5,32,-30.0005,5,-0.245522  
"20-SEP-2004",37883.5,32.5,-30.0005,5,-0.458393  
"20-SEP-2004",37883.5,33,-30.0005,5,-0.354368  
"20-SEP-2004",37883.5,33.5,-30.0005,5,-0.150275  
"20-SEP-2004",37883.5,34,-30.0005,5,-0.0982748  
"20-SEP-2004",37883.5,34.5,-30.0005,5,-0.0829715  
"20-SEP-2004",37883.5,35,-30.0005,5,-0.0497251  
"20-SEP-2004",37883.5,35.5,-30.0005,5,-0.0274529  
"20-SEP-2004",37883.5,36,-30.0005,5,-0.00396336  
"20-SEP-2004",37883.5,36.5,-30.0005,5,-0.00560398  
"20-SEP-2004",37883.5,37,-30.0005,5,-0.0236375  
"20-SEP-2004",37883.5,37.5,-30.0005,5,-0.0525336  
"20-SEP-2004",37883.5,38,-30.0005,5,-0.0755784  
"20-SEP-2004",37883.5,38.5,-30.0005,5,-0.122496  
"20-SEP-2004",37883.5,39,-30.0005,5,-0.157097  
"20-SEP-2004",37883.5,39.5,-30.0005,5,-0.135702  
"20-SEP-2004",37883.5,40,-30.0005,5,-0.108364  
"20-SEP-2004",37883.5,40.5,-30.0005,5,-0.0945793  
"20-SEP-2004",37883.5,41,-30.0005,5,-0.0907832  
"20-SEP-2004",37883.5,41.5,-30.0005,5,-0.0928674  
