Total Number of Records          34209.
             DATA SET: /home/las/datasets/ocean_analysis/NRIG/uv_5day.nc
             GODAS-MOM OUTPUT
             X: 0.5 to 34209.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: U is zonal current (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,U
"22-FEB-2004",37672.5,30,-30.0005,5,-1.E+34  
"22-FEB-2004",37672.5,30.5,-30.0005,5,-1.E+34  
"22-FEB-2004",37672.5,31,-30.0005,5,-1.E+34  
"22-FEB-2004",37672.5,31.5,-30.0005,5,-0.112342  
"22-FEB-2004",37672.5,32,-30.0005,5,-0.205433  
"22-FEB-2004",37672.5,32.5,-30.0005,5,-0.283003  
"22-FEB-2004",37672.5,33,-30.0005,5,-0.169907  
"22-FEB-2004",37672.5,33.5,-30.0005,5,-0.0604174  
"22-FEB-2004",37672.5,34,-30.0005,5,-0.0696779  
"22-FEB-2004",37672.5,34.5,-30.0005,5,-0.0565926  
"22-FEB-2004",37672.5,35,-30.0005,5,-0.0251557  
"22-FEB-2004",37672.5,35.5,-30.0005,5,-0.0103417  
"22-FEB-2004",37672.5,36,-30.0005,5,-0.0230935  
"22-FEB-2004",37672.5,36.5,-30.0005,5,0.00719043  
"22-FEB-2004",37672.5,37,-30.0005,5,0.0355564  
"22-FEB-2004",37672.5,37.5,-30.0005,5,0.0689369  
"22-FEB-2004",37672.5,38,-30.0005,5,0.109866  
"22-FEB-2004",37672.5,38.5,-30.0005,5,0.161302  
"22-FEB-2004",37672.5,39,-30.0005,5,0.189769  
"22-FEB-2004",37672.5,39.5,-30.0005,5,0.207105  
"22-FEB-2004",37672.5,40,-30.0005,5,0.199443  
"22-FEB-2004",37672.5,40.5,-30.0005,5,0.167227  
"22-FEB-2004",37672.5,41,-30.0005,5,0.11703  
"22-FEB-2004",37672.5,41.5,-30.0005,5,0.0752682  
"22-FEB-2004",37672.5,42,-30.0005,5,0.0704166  
"22-FEB-2004",37672.5,42.5,-30.0005,5,0.0625661  
"22-FEB-2004",37672.5,43,-30.0005,5,0.0627741  
"22-FEB-2004",37672.5,43.5,-30.0005,5,0.0713848  
"22-FEB-2004",37672.5,44,-30.0005,5,0.0946413  
"22-FEB-2004",37672.5,44.5,-30.0005,5,0.0886597  
"22-FEB-2004",37672.5,45,-30.0005,5,0.0715793  
"22-FEB-2004",37672.5,45.5,-30.0005,5,0.0729264  
"22-FEB-2004",37672.5,46,-30.0005,5,0.0516477  
"22-FEB-2004",37672.5,46.5,-30.0005,5,0.0393346  
"22-FEB-2004",37672.5,47,-30.0005,5,0.0297944  
"22-FEB-2004",37672.5,47.5,-30.0005,5,0.025652  
"22-FEB-2004",37672.5,48,-30.0005,5,0.0445477  
"22-FEB-2004",37672.5,48.5,-30.0005,5,0.0578132  
"22-FEB-2004",37672.5,49,-30.0005,5,0.0730317  
"22-FEB-2004",37672.5,49.5,-30.0005,5,0.0585302  
"22-FEB-2004",37672.5,50,-30.0005,5,0.0116618  
"22-FEB-2004",37672.5,50.5,-30.0005,5,3.49589E-04  
"22-FEB-2004",37672.5,51,-30.0005,5,-0.019494  
"22-FEB-2004",37672.5,51.5,-30.0005,5,-0.0108556  
"22-FEB-2004",37672.5,52,-30.0005,5,0.00385156  
"22-FEB-2004",37672.5,52.5,-30.0005,5,0.0158564  
"22-FEB-2004",37672.5,53,-30.0005,5,0.0426335  
"22-FEB-2004",37672.5,53.5,-30.0005,5,0.0230616  
"22-FEB-2004",37672.5,54,-30.0005,5,0.00572537  
"22-FEB-2004",37672.5,54.5,-30.0005,5,-0.00949695  
"22-FEB-2004",37672.5,55,-30.0005,5,-0.0282228  
"22-FEB-2004",37672.5,55.5,-30.0005,5,-0.0391059  
"22-FEB-2004",37672.5,56,-30.0005,5,-0.0431464  
"22-FEB-2004",37672.5,56.5,-30.0005,5,-0.0463443  
"22-FEB-2004",37672.5,57,-30.0005,5,-0.0520925  
