Total Number of Records          34209.
             DATA SET: /home/las/datasets/ocean_analysis/NRIG/uv_5day.nc
             GODAS-MOM OUTPUT
             X: 0.5 to 34209.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: U is zonal current (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,U
"18-MAY-2005",38123.5,30,-30.0005,5,-1.E+34  
"18-MAY-2005",38123.5,30.5,-30.0005,5,-1.E+34  
"18-MAY-2005",38123.5,31,-30.0005,5,-1.E+34  
"18-MAY-2005",38123.5,31.5,-30.0005,5,-0.158247  
"18-MAY-2005",38123.5,32,-30.0005,5,-0.361258  
"18-MAY-2005",38123.5,32.5,-30.0005,5,-0.5394  
"18-MAY-2005",38123.5,33,-30.0005,5,-0.351053  
"18-MAY-2005",38123.5,33.5,-30.0005,5,-0.0780748  
"18-MAY-2005",38123.5,34,-30.0005,5,0.0204609  
"18-MAY-2005",38123.5,34.5,-30.0005,5,0.0028674  
"18-MAY-2005",38123.5,35,-30.0005,5,-0.0457245  
"18-MAY-2005",38123.5,35.5,-30.0005,5,-0.0737435  
"18-MAY-2005",38123.5,36,-30.0005,5,-0.0893917  
"18-MAY-2005",38123.5,36.5,-30.0005,5,-0.107933  
"18-MAY-2005",38123.5,37,-30.0005,5,-0.100336  
"18-MAY-2005",38123.5,37.5,-30.0005,5,-0.0988365  
"18-MAY-2005",38123.5,38,-30.0005,5,-0.106155  
"18-MAY-2005",38123.5,38.5,-30.0005,5,-0.10263  
"18-MAY-2005",38123.5,39,-30.0005,5,-0.0914878  
"18-MAY-2005",38123.5,39.5,-30.0005,5,-0.0803615  
"18-MAY-2005",38123.5,40,-30.0005,5,-0.0848447  
"18-MAY-2005",38123.5,40.5,-30.0005,5,-0.0826769  
"18-MAY-2005",38123.5,41,-30.0005,5,-0.0787352  
"18-MAY-2005",38123.5,41.5,-30.0005,5,-0.0818804  
"18-MAY-2005",38123.5,42,-30.0005,5,-0.06748  
"18-MAY-2005",38123.5,42.5,-30.0005,5,-0.0498683  
"18-MAY-2005",38123.5,43,-30.0005,5,-0.043208  
"18-MAY-2005",38123.5,43.5,-30.0005,5,-0.0374157  
"18-MAY-2005",38123.5,44,-30.0005,5,2.25282E-04  
"18-MAY-2005",38123.5,44.5,-30.0005,5,0.00801051  
