Total Number of Records          34209.
             DATA SET: /home/las/datasets/ocean_analysis/NRIG/uv_5day.nc
             GODAS-MOM OUTPUT
             X: 0.5 to 34209.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: V is meridional current (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,V
"28-MAY-2004",37768.5,30,-30.0005,5,-1.E+34  
"28-MAY-2004",37768.5,30.5,-30.0005,5,-1.E+34  
"28-MAY-2004",37768.5,31,-30.0005,5,-1.E+34  
"28-MAY-2004",37768.5,31.5,-30.0005,5,-0.0111186  
"28-MAY-2004",37768.5,32,-30.0005,5,-0.0889872  
"28-MAY-2004",37768.5,32.5,-30.0005,5,-0.429741  
"28-MAY-2004",37768.5,33,-30.0005,5,-0.365137  
"28-MAY-2004",37768.5,33.5,-30.0005,5,0.0476606  
"28-MAY-2004",37768.5,34,-30.0005,5,0.0575767  
"28-MAY-2004",37768.5,34.5,-30.0005,5,0.0996582  
"28-MAY-2004",37768.5,35,-30.0005,5,0.103384  
"28-MAY-2004",37768.5,35.5,-30.0005,5,0.0898606  
"28-MAY-2004",37768.5,36,-30.0005,5,0.0711789  
"28-MAY-2004",37768.5,36.5,-30.0005,5,0.0432312  
"28-MAY-2004",37768.5,37,-30.0005,5,0.0309583  
"28-MAY-2004",37768.5,37.5,-30.0005,5,0.0390848  
"28-MAY-2004",37768.5,38,-30.0005,5,0.0144084  
"28-MAY-2004",37768.5,38.5,-30.0005,5,0.0154522  
"28-MAY-2004",37768.5,39,-30.0005,5,-0.0544374  
"28-MAY-2004",37768.5,39.5,-30.0005,5,-0.064146  
"28-MAY-2004",37768.5,40,-30.0005,5,-0.0307112  
"28-MAY-2004",37768.5,40.5,-30.0005,5,0.0174324  
"28-MAY-2004",37768.5,41,-30.0005,5,0.039367  
"28-MAY-2004",37768.5,41.5,-30.0005,5,0.0560417  
"28-MAY-2004",37768.5,42,-30.0005,5,0.0616507  
"28-MAY-2004",37768.5,42.5,-30.0005,5,0.0190157  
"28-MAY-2004",37768.5,43,-30.0005,5,-0.00327509  
"28-MAY-2004",37768.5,43.5,-30.0005,5,-0.0212681  
"28-MAY-2004",37768.5,44,-30.0005,5,-0.0462179  
"28-MAY-2004",37768.5,44.5,-30.0005,5,-0.0403989  
"28-MAY-2004",37768.5,45,-30.0005,5,-0.06885  
"28-MAY-2004",37768.5,45.5,-30.0005,5,-0.0717671  
"28-MAY-2004",37768.5,46,-30.0005,5,-0.0602454  
"28-MAY-2004",37768.5,46.5,-30.0005,5,-0.0617247  
"28-MAY-2004",37768.5,47,-30.0005,5,-0.0492409  
"28-MAY-2004",37768.5,47.5,-30.0005,5,-0.0325193  
"28-MAY-2004",37768.5,48,-30.0005,5,-0.0163623  
"28-MAY-2004",37768.5,48.5,-30.0005,5,-0.0226813  
"28-MAY-2004",37768.5,49,-30.0005,5,-0.0462887  
"28-MAY-2004",37768.5,49.5,-30.0005,5,-0.0170198  
"28-MAY-2004",37768.5,50,-30.0005,5,0.00756047  
"28-MAY-2004",37768.5,50.5,-30.0005,5,0.00440567  
"28-MAY-2004",37768.5,51,-30.0005,5,1.38976E-04  
"28-MAY-2004",37768.5,51.5,-30.0005,5,2.28475E-04  
"28-MAY-2004",37768.5,52,-30.0005,5,-0.0139886  
"28-MAY-2004",37768.5,52.5,-30.0005,5,-0.0130946  
"28-MAY-2004",37768.5,53,-30.0005,5,-0.0206973  
"28-MAY-2004",37768.5,53.5,-30.0005,5,-0.0148462  
"28-MAY-2004",37768.5,54,-30.0005,5,-0.01501  
"28-MAY-2004",37768.5,54.5,-30.0005,5,-0.00155081  
"28-MAY-2004",37768.5,55,-30.0005,5,-0.0136663  
"28-MAY-2004",37768.5,55.5,-30.0005,5,-0.00394211  
"28-MAY-2004",37768.5,56,-30.0005,5,-8.54231E-04  
"28-MAY-2004",37768.5,56.5,-30.0005,5,0.0162418  
"28-MAY-2004",37768.5,57,-30.0005,5,0.0299319  
"28-MAY-2004",37768.5,57.5,-30.0005,5,0.0444107  
"28-MAY-2004",37768.5,58,-30.0005,5,0.0257406  
"28-MAY-2004",37768.5,58.5,-30.0005,5,0.0229162  
"28-MAY-2004",37768.5,59,-30.0005,5,0.016427  
"28-MAY-2004",37768.5,59.5,-30.0005,5,0.00135482  
"28-MAY-2004",37768.5,60,-30.0005,5,0.00566573  
"28-MAY-2004",37768.5,60.5,-30.0005,5,0.0229614  
"28-MAY-2004",37768.5,61,-30.0005,5,0.0376077  
"28-MAY-2004",37768.5,61.5,-30.0005,5,0.0623305  
"28-MAY-2004",37768.5,62,-30.0005,5,0.0652007  
"28-MAY-2004",37768.5,62.5,-30.0005,5,0.059214  
"28-MAY-2004",37768.5,63,-30.0005,5,0.0522067  
"28-MAY-2004",37768.5,63.5,-30.0005,5,0.0591272  
"28-MAY-2004",37768.5,64,-30.0005,5,0.0507416  
"28-MAY-2004",37768.5,64.5,-30.0005,5,0.0372891  
"28-MAY-2004",37768.5,65,-30.0005,5,0.0394801  
"28-MAY-2004",37768.5,65.5,-30.0005,5,0.0530711  
"28-MAY-2004",37768.5,66,-30.0005,5,0.0294272  
"28-MAY-2004",37768.5,66.5,-30.0005,5,0.0304845  
"28-MAY-2004",37768.5,67,-30.0005,5,0.0245112  
"28-MAY-2004",37768.5,67.5,-30.0005,5,0.0264984  
"28-MAY-2004",37768.5,68,-30.0005,5,0.0281475  
"28-MAY-2004",37768.5,68.5,-30.0005,5,0.0165077  
"28-MAY-2004",37768.5,69,-30.0005,5,0.0315421  
"28-MAY-2004",37768.5,69.5,-30.0005,5,0.0308413  
"28-MAY-2004",37768.5,70,-30.0005,5,0.00684772  
"28-MAY-2004",37768.5,70.5,-30.0005,5,-0.00747491  
"28-MAY-2004",37768.5,71,-30.0005,5,0.0217898  
"28-MAY-2004",37768.5,71.5,-30.0005,5,-0.0314367  
"28-MAY-2004",37768.5,72,-30.0005,5,-6.5961E-04  
"28-MAY-2004",37768.5,72.5,-30.0005,5,-0.00827832  
"28-MAY-2004",37768.5,73,-30.0005,5,-0.0238694  
"28-MAY-2004",37768.5,73.5,-30.0005,5,0.00722756  
"28-MAY-2004",37768.5,74,-30.0005,5,-0.0272584  
"28-MAY-2004",37768.5,74.5,-30.0005,5,-0.0367379  
"28-MAY-2004",37768.5,75,-30.0005,5,-0.0304586  
"28-MAY-2004",37768.5,75.5,-30.0005,5,-0.0419186  
"28-MAY-2004",37768.5,76,-30.0005,5,-0.0324553  
"28-MAY-2004",37768.5,76.5,-30.0005,5,-0.0192269  
"28-MAY-2004",37768.5,77,-30.0005,5,-0.0358846  
"28-MAY-2004",37768.5,77.5,-30.0005,5,-0.0380837  
"28-MAY-2004",37768.5,78,-30.0005,5,-0.0596835  
"28-MAY-2004",37768.5,78.5,-30.0005,5,-0.0580691  
"28-MAY-2004",37768.5,79,-30.0005,5,-0.0412965  
"28-MAY-2004",37768.5,79.5,-30.0005,5,-0.0652293  
"28-MAY-2004",37768.5,80,-30.0005,5,-0.0731809  
