Total Number of Records          34209.
             DATA SET: /home/las/datasets/ocean_analysis/NRIG/uv_5day.nc
             GODAS-MOM OUTPUT
             X: 0.5 to 34209.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: V is meridional current (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,V
"07-FEB-2005",38023.5,30,-30.0005,5,-1.E+34  
"07-FEB-2005",38023.5,30.5,-30.0005,5,-1.E+34  
"07-FEB-2005",38023.5,31,-30.0005,5,-1.E+34  
"07-FEB-2005",38023.5,31.5,-30.0005,5,-0.0785504  
"07-FEB-2005",38023.5,32,-30.0005,5,-0.146244  
"07-FEB-2005",38023.5,32.5,-30.0005,5,-0.471782  
"07-FEB-2005",38023.5,33,-30.0005,5,-0.408006  
"07-FEB-2005",38023.5,33.5,-30.0005,5,-0.0686549  
"07-FEB-2005",38023.5,34,-30.0005,5,-0.0897479  
"07-FEB-2005",38023.5,34.5,-30.0005,5,-0.0603283  
"07-FEB-2005",38023.5,35,-30.0005,5,-0.0782585  
"07-FEB-2005",38023.5,35.5,-30.0005,5,-0.102325  
"07-FEB-2005",38023.5,36,-30.0005,5,-0.0997577  
"07-FEB-2005",38023.5,36.5,-30.0005,5,-0.114003  
"07-FEB-2005",38023.5,37,-30.0005,5,-0.076617  
"07-FEB-2005",38023.5,37.5,-30.0005,5,-0.0530466  
"07-FEB-2005",38023.5,38,-30.0005,5,-0.0841429  
"07-FEB-2005",38023.5,38.5,-30.0005,5,-0.104472  
"07-FEB-2005",38023.5,39,-30.0005,5,-0.0575446  
"07-FEB-2005",38023.5,39.5,-30.0005,5,-0.00504329  
"07-FEB-2005",38023.5,40,-30.0005,5,0.0130828  
"07-FEB-2005",38023.5,40.5,-30.0005,5,0.0315604  
"07-FEB-2005",38023.5,41,-30.0005,5,0.035141  
"07-FEB-2005",38023.5,41.5,-30.0005,5,-0.00553427  
"07-FEB-2005",38023.5,42,-30.0005,5,-0.0448154  
"07-FEB-2005",38023.5,42.5,-30.0005,5,-0.0416631  
"07-FEB-2005",38023.5,43,-30.0005,5,0.0133355  
"07-FEB-2005",38023.5,43.5,-30.0005,5,0.0186722  
"07-FEB-2005",38023.5,44,-30.0005,5,-0.0408904  
"07-FEB-2005",38023.5,44.5,-30.0005,5,-0.0710882  
"07-FEB-2005",38023.5,45,-30.0005,5,-0.096257  
"07-FEB-2005",38023.5,45.5,-30.0005,5,-0.0640415  
"07-FEB-2005",38023.5,46,-30.0005,5,-0.0267081  
"07-FEB-2005",38023.5,46.5,-30.0005,5,0.00645698  
"07-FEB-2005",38023.5,47,-30.0005,5,0.0141924  
"07-FEB-2005",38023.5,47.5,-30.0005,5,-0.00228544  
"07-FEB-2005",38023.5,48,-30.0005,5,0.00590703  
"07-FEB-2005",38023.5,48.5,-30.0005,5,0.0138889  
"07-FEB-2005",38023.5,49,-30.0005,5,-0.0127122  
"07-FEB-2005",38023.5,49.5,-30.0005,5,-0.0292772  
"07-FEB-2005",38023.5,50,-30.0005,5,-0.0304446  
"07-FEB-2005",38023.5,50.5,-30.0005,5,-0.0263606  
"07-FEB-2005",38023.5,51,-30.0005,5,-0.00422872  
"07-FEB-2005",38023.5,51.5,-30.0005,5,0.0175049  
"07-FEB-2005",38023.5,52,-30.0005,5,0.0425492  
"07-FEB-2005",38023.5,52.5,-30.0005,5,0.0142832  
"07-FEB-2005",38023.5,53,-30.0005,5,0.00595482  
"07-FEB-2005",38023.5,53.5,-30.0005,5,-0.0297215  
"07-FEB-2005",38023.5,54,-30.0005,5,-0.0033736  
"07-FEB-2005",38023.5,54.5,-30.0005,5,0.00291848  
"07-FEB-2005",38023.5,55,-30.0005,5,-0.0230561  
"07-FEB-2005",38023.5,55.5,-30.0005,5,-0.0108476  
"07-FEB-2005",38023.5,56,-30.0005,5,-0.0626466  
"07-FEB-2005",38023.5,56.5,-30.0005,5,-0.067969  
"07-FEB-2005",38023.5,57,-30.0005,5,-0.0990535  
"07-FEB-2005",38023.5,57.5,-30.0005,5,-0.0193776  
"07-FEB-2005",38023.5,58,-30.0005,5,0.0078948  
"07-FEB-2005",38023.5,58.5,-30.0005,5,0.0257114  
"07-FEB-2005",38023.5,59,-30.0005,5,0.022583  
"07-FEB-2005",38023.5,59.5,-30.0005,5,0.0130877  
"07-FEB-2005",38023.5,60,-30.0005,5,-0.0249144  
"07-FEB-2005",38023.5,60.5,-30.0005,5,-0.040064  
"07-FEB-2005",38023.5,61,-30.0005,5,-0.0266684  
"07-FEB-2005",38023.5,61.5,-30.0005,5,-0.0562454  
"07-FEB-2005",38023.5,62,-30.0005,5,-0.103516  
"07-FEB-2005",38023.5,62.5,-30.0005,5,-0.112582  
"07-FEB-2005",38023.5,63,-30.0005,5,-0.124424  
"07-FEB-2005",38023.5,63.5,-30.0005,5,-0.0821208  
"07-FEB-2005",38023.5,64,-30.0005,5,-0.100417  
"07-FEB-2005",38023.5,64.5,-30.0005,5,-0.0699867  
"07-FEB-2005",38023.5,65,-30.0005,5,-0.0379339  
"07-FEB-2005",38023.5,65.5,-30.0005,5,-0.0219066  
"07-FEB-2005",38023.5,66,-30.0005,5,0.00878667  
"07-FEB-2005",38023.5,66.5,-30.0005,5,0.0283047  
"07-FEB-2005",38023.5,67,-30.0005,5,4.65944E-04  
"07-FEB-2005",38023.5,67.5,-30.0005,5,-0.0487984  
"07-FEB-2005",38023.5,68,-30.0005,5,-0.049576  
"07-FEB-2005",38023.5,68.5,-30.0005,5,-0.0287766  
"07-FEB-2005",38023.5,69,-30.0005,5,-0.00562914  
"07-FEB-2005",38023.5,69.5,-30.0005,5,-0.0101866  
"07-FEB-2005",38023.5,70,-30.0005,5,-0.0337582  
"07-FEB-2005",38023.5,70.5,-30.0005,5,-0.0324698  
"07-FEB-2005",38023.5,71,-30.0005,5,-0.0133072  
"07-FEB-2005",38023.5,71.5,-30.0005,5,-0.0157225  
"07-FEB-2005",38023.5,72,-30.0005,5,-0.0147676  
"07-FEB-2005",38023.5,72.5,-30.0005,5,-0.0163047  
"07-FEB-2005",38023.5,73,-30.0005,5,-0.0167571  
"07-FEB-2005",38023.5,73.5,-30.0005,5,0.00244842  
"07-FEB-2005",38023.5,74,-30.0005,5,-0.00744542  
"07-FEB-2005",38023.5,74.5,-30.0005,5,0.00720875  
"07-FEB-2005",38023.5,75,-30.0005,5,-0.00239734  
"07-FEB-2005",38023.5,75.5,-30.0005,5,-0.0183732  
