Total Number of Records          34209.
             DATA SET: /home/las/datasets/ocean_analysis/NRIG/uv_5day.nc
             GODAS-MOM OUTPUT
             X: 0.5 to 34209.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: V is meridional current (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,V
"20-OCT-2005",38278.5,30,-30.0005,5,-1.E+34  
"20-OCT-2005",38278.5,30.5,-30.0005,5,-1.E+34  
"20-OCT-2005",38278.5,31,-30.0005,5,-1.E+34  
"20-OCT-2005",38278.5,31.5,-30.0005,5,-0.1295  
"20-OCT-2005",38278.5,32,-30.0005,5,-0.244067  
"20-OCT-2005",38278.5,32.5,-30.0005,5,-0.575334  
"20-OCT-2005",38278.5,33,-30.0005,5,-0.452584  
"20-OCT-2005",38278.5,33.5,-30.0005,5,0.0245575  
"20-OCT-2005",38278.5,34,-30.0005,5,-0.0432771  
"20-OCT-2005",38278.5,34.5,-30.0005,5,-0.0562276  
"20-OCT-2005",38278.5,35,-30.0005,5,-0.0850634  
"20-OCT-2005",38278.5,35.5,-30.0005,5,-0.110246  
"20-OCT-2005",38278.5,36,-30.0005,5,-0.0742984  
"20-OCT-2005",38278.5,36.5,-30.0005,5,-0.0636082  
"20-OCT-2005",38278.5,37,-30.0005,5,-0.0619319  
"20-OCT-2005",38278.5,37.5,-30.0005,5,-0.0242727  
"20-OCT-2005",38278.5,38,-30.0005,5,0.0882353  
"20-OCT-2005",38278.5,38.5,-30.0005,5,0.0728812  
"20-OCT-2005",38278.5,39,-30.0005,5,0.0317181  
"20-OCT-2005",38278.5,39.5,-30.0005,5,0.0247193  
"20-OCT-2005",38278.5,40,-30.0005,5,0.0451198  
"20-OCT-2005",38278.5,40.5,-30.0005,5,0.0135166  
"20-OCT-2005",38278.5,41,-30.0005,5,-0.0512904  
"20-OCT-2005",38278.5,41.5,-30.0005,5,-0.139018  
"20-OCT-2005",38278.5,42,-30.0005,5,-0.156995  
"20-OCT-2005",38278.5,42.5,-30.0005,5,-0.0961052  
"20-OCT-2005",38278.5,43,-30.0005,5,-0.0547065  
"20-OCT-2005",38278.5,43.5,-30.0005,5,-0.135899  
"20-OCT-2005",38278.5,44,-30.0005,5,-0.134965  
"20-OCT-2005",38278.5,44.5,-30.0005,5,-0.12286  
"20-OCT-2005",38278.5,45,-30.0005,5,-0.118211  
"20-OCT-2005",38278.5,45.5,-30.0005,5,-0.0903234  
"20-OCT-2005",38278.5,46,-30.0005,5,-0.0690882  
"20-OCT-2005",38278.5,46.5,-30.0005,5,-0.0611832  
"20-OCT-2005",38278.5,47,-30.0005,5,-0.0514947  
"20-OCT-2005",38278.5,47.5,-30.0005,5,-0.0439921  
"20-OCT-2005",38278.5,48,-30.0005,5,-0.0473305  
"20-OCT-2005",38278.5,48.5,-30.0005,5,-0.0468329  
"20-OCT-2005",38278.5,49,-30.0005,5,-0.0522322  
"20-OCT-2005",38278.5,49.5,-30.0005,5,-0.0498447  
"20-OCT-2005",38278.5,50,-30.0005,5,-0.0470893  
"20-OCT-2005",38278.5,50.5,-30.0005,5,-0.0211337  
"20-OCT-2005",38278.5,51,-30.0005,5,0.0255875  
"20-OCT-2005",38278.5,51.5,-30.0005,5,0.0292137  
"20-OCT-2005",38278.5,52,-30.0005,5,-0.0060902  
"20-OCT-2005",38278.5,52.5,-30.0005,5,-0.0370416  
"20-OCT-2005",38278.5,53,-30.0005,5,-0.0166354  
"20-OCT-2005",38278.5,53.5,-30.0005,5,0.027693  
"20-OCT-2005",38278.5,54,-30.0005,5,0.0261068  
"20-OCT-2005",38278.5,54.5,-30.0005,5,0.0118994  
"20-OCT-2005",38278.5,55,-30.0005,5,0.0327722  
"20-OCT-2005",38278.5,55.5,-30.0005,5,0.0510793  
"20-OCT-2005",38278.5,56,-30.0005,5,0.0666517  
"20-OCT-2005",38278.5,56.5,-30.0005,5,0.0661443  
"20-OCT-2005",38278.5,57,-30.0005,5,0.0673039  
"20-OCT-2005",38278.5,57.5,-30.0005,5,0.0281869  
"20-OCT-2005",38278.5,58,-30.0005,5,0.019359  
"20-OCT-2005",38278.5,58.5,-30.0005,5,0.0242507  
"20-OCT-2005",38278.5,59,-30.0005,5,0.0319033  
"20-OCT-2005",38278.5,59.5,-30.0005,5,0.00326476  
"20-OCT-2005",38278.5,60,-30.0005,5,0.00971298  
"20-OCT-2005",38278.5,60.5,-30.0005,5,-0.0206193  
"20-OCT-2005",38278.5,61,-30.0005,5,-0.0219412  
"20-OCT-2005",38278.5,61.5,-30.0005,5,-0.00376186  
"20-OCT-2005",38278.5,62,-30.0005,5,0.00802809  
"20-OCT-2005",38278.5,62.5,-30.0005,5,0.0130581  
"20-OCT-2005",38278.5,63,-30.0005,5,0.0277016  
"20-OCT-2005",38278.5,63.5,-30.0005,5,0.0257758  
"20-OCT-2005",38278.5,64,-30.0005,5,0.00408782  
"20-OCT-2005",38278.5,64.5,-30.0005,5,-0.0257971  
"20-OCT-2005",38278.5,65,-30.0005,5,-0.0298556  
"20-OCT-2005",38278.5,65.5,-30.0005,5,-0.0219355  
"20-OCT-2005",38278.5,66,-30.0005,5,-0.0248821  
"20-OCT-2005",38278.5,66.5,-30.0005,5,-0.00455227  
"20-OCT-2005",38278.5,67,-30.0005,5,-0.0153868  
"20-OCT-2005",38278.5,67.5,-30.0005,5,-0.0274269  
"20-OCT-2005",38278.5,68,-30.0005,5,-0.0349199  
"20-OCT-2005",38278.5,68.5,-30.0005,5,-0.0232672  
"20-OCT-2005",38278.5,69,-30.0005,5,-0.00258994  
"20-OCT-2005",38278.5,69.5,-30.0005,5,0.0129716  
"20-OCT-2005",38278.5,70,-30.0005,5,0.0240494  
"20-OCT-2005",38278.5,70.5,-30.0005,5,0.00849296  
"20-OCT-2005",38278.5,71,-30.0005,5,0.00576845  
"20-OCT-2005",38278.5,71.5,-30.0005,5,0.00518992  
"20-OCT-2005",38278.5,72,-30.0005,5,0.0152108  
"20-OCT-2005",38278.5,72.5,-30.0005,5,-0.00991192  
"20-OCT-2005",38278.5,73,-30.0005,5,-0.0177652  
"20-OCT-2005",38278.5,73.5,-30.0005,5,-0.0172301  
"20-OCT-2005",38278.5,74,-30.0005,5,0.0149959  
"20-OCT-2005",38278.5,74.5,-30.0005,5,0.0256222  
"20-OCT-2005",38278.5,75,-30.0005,5,0.0489418  
"20-OCT-2005",38278.5,75.5,-30.0005,5,0.114913  
"20-OCT-2005",38278.5,76,-30.0005,5,0.127511  
"20-OCT-2005",38278.5,76.5,-30.0005,5,0.117255  
"20-OCT-2005",38278.5,77,-30.0005,5,0.0972386  
"20-OCT-2005",38278.5,77.5,-30.0005,5,0.121405  
"20-OCT-2005",38278.5,78,-30.0005,5,0.137824  
"20-OCT-2005",38278.5,78.5,-30.0005,5,0.138609  
"20-OCT-2005",38278.5,79,-30.0005,5,0.120635  
"20-OCT-2005",38278.5,79.5,-30.0005,5,0.13644  
"20-OCT-2005",38278.5,80,-30.0005,5,0.119418  
"20-OCT-2005",38278.5,80.5,-30.0005,5,0.105277  
"20-OCT-2005",38278.5,81,-30.0005,5,0.119305  
"20-OCT-2005",38278.5,81.5,-30.0005,5,0.0952777  
"20-OCT-2005",38278.5,82,-30.0005,5,0.0941865  
"20-OCT-2005",38278.5,82.5,-30.0005,5,0.117932  
"20-OCT-2005",38278.5,83,-30.0005,5,0.121387  
"20-OCT-2005",38278.5,83.5,-30.0005,5,0.138938  
"20-OCT-2005",38278.5,84,-30.0005,5,0.130073  
"20-OCT-2005",38278.5,84.5,-30.0005,5,0.116366  
"20-OCT-2005",38278.5,85,-30.0005,5,0.0933114  
"20-OCT-2005",38278.5,85.5,-30.0005,5,0.0857887  
"20-OCT-2005",38278.5,86,-30.0005,5,0.0974723  
"20-OCT-2005",38278.5,86.5,-30.0005,5,0.131533  
"20-OCT-2005",38278.5,87,-30.0005,5,0.133635  
"20-OCT-2005",38278.5,87.5,-30.0005,5,0.117014  
"20-OCT-2005",38278.5,88,-30.0005,5,0.111811  
"20-OCT-2005",38278.5,88.5,-30.0005,5,0.112433  
"20-OCT-2005",38278.5,89,-30.0005,5,0.117934  
"20-OCT-2005",38278.5,89.5,-30.0005,5,0.110415  
"20-OCT-2005",38278.5,90,-30.0005,5,0.0837305  
"20-OCT-2005",38278.5,90.5,-30.0005,5,0.0727704  
"20-OCT-2005",38278.5,91,-30.0005,5,0.106333  
"20-OCT-2005",38278.5,91.5,-30.0005,5,0.104256  
"20-OCT-2005",38278.5,92,-30.0005,5,0.10551  
"20-OCT-2005",38278.5,92.5,-30.0005,5,0.0819133  
"20-OCT-2005",38278.5,93,-30.0005,5,0.103084  
"20-OCT-2005",38278.5,93.5,-30.0005,5,0.129277  
"20-OCT-2005",38278.5,94,-30.0005,5,0.147773  
"20-OCT-2005",38278.5,94.5,-30.0005,5,0.148174  
"20-OCT-2005",38278.5,95,-30.0005,5,0.143844  
"20-OCT-2005",38278.5,95.5,-30.0005,5,0.111053  
"20-OCT-2005",38278.5,96,-30.0005,5,0.0609399  
"20-OCT-2005",38278.5,96.5,-30.0005,5,0.0598185  
"20-OCT-2005",38278.5,97,-30.0005,5,0.0570359  
"20-OCT-2005",38278.5,97.5,-30.0005,5,0.0543423  
"20-OCT-2005",38278.5,98,-30.0005,5,0.0649224  
"20-OCT-2005",38278.5,98.5,-30.0005,5,0.0558004  
"20-OCT-2005",38278.5,99,-30.0005,5,0.0411798  
"20-OCT-2005",38278.5,99.5,-30.0005,5,0.0636133  
"20-OCT-2005",38278.5,100,-30.0005,5,0.0834445  
"20-OCT-2005",38278.5,100.5,-30.0005,5,0.0818298  
"20-OCT-2005",38278.5,101,-30.0005,5,0.0947626  
"20-OCT-2005",38278.5,101.5,-30.0005,5,0.134363  
"20-OCT-2005",38278.5,102,-30.0005,5,0.161771  
"20-OCT-2005",38278.5,102.5,-30.0005,5,0.149611  
"20-OCT-2005",38278.5,103,-30.0005,5,0.119415  
"20-OCT-2005",38278.5,103.5,-30.0005,5,0.0984492  
"20-OCT-2005",38278.5,104,-30.0005,5,0.0778662  
"20-OCT-2005",38278.5,104.5,-30.0005,5,0.0815697  
"20-OCT-2005",38278.5,105,-30.0005,5,0.0531086  
"20-OCT-2005",38278.5,105.5,-30.0005,5,0.0526526  
"20-OCT-2005",38278.5,106,-30.0005,5,0.0288101  
"20-OCT-2005",38278.5,106.5,-30.0005,5,-0.0269618  
"20-OCT-2005",38278.5,107,-30.0005,5,-0.0743861  
"20-OCT-2005",38278.5,107.5,-30.0005,5,-0.0787168  
"20-OCT-2005",38278.5,108,-30.0005,5,-0.0808076  
"20-OCT-2005",38278.5,108.5,-30.0005,5,-0.0691142  
"20-OCT-2005",38278.5,109,-30.0005,5,-0.0265256  
"20-OCT-2005",38278.5,109.5,-30.0005,5,0.0387862  
"20-OCT-2005",38278.5,110,-30.0005,5,0.08717  
"20-OCT-2005",38278.5,110.5,-30.0005,5,0.109197  
"20-OCT-2005",38278.5,111,-30.0005,5,0.107506  
"20-OCT-2005",38278.5,111.5,-30.0005,5,0.0916377  
"20-OCT-2005",38278.5,112,-30.0005,5,8.62219E-04  
"20-OCT-2005",38278.5,112.5,-30.0005,5,-0.157534  
"20-OCT-2005",38278.5,113,-30.0005,5,-0.140963  
"20-OCT-2005",38278.5,113.5,-30.0005,5,0.00257969  
"20-OCT-2005",38278.5,114,-30.0005,5,0.0271102  
"20-OCT-2005",38278.5,114.5,-30.0005,5,-0.0836257  
