Total Number of Records          34209.
             DATA SET: /home/las/datasets/ocean_analysis/NRIG/uv_5day.nc
             GODAS-MOM OUTPUT
             X: 0.5 to 34209.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: V is meridional current (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,V
"24-DEC-2005",38343.5,30,-30.0005,5,-1.E+34  
"24-DEC-2005",38343.5,30.5,-30.0005,5,-1.E+34  
"24-DEC-2005",38343.5,31,-30.0005,5,-1.E+34  
"24-DEC-2005",38343.5,31.5,-30.0005,5,-0.147499  
"24-DEC-2005",38343.5,32,-30.0005,5,-0.198899  
"24-DEC-2005",38343.5,32.5,-30.0005,5,-0.420936  
"24-DEC-2005",38343.5,33,-30.0005,5,-0.248469  
"24-DEC-2005",38343.5,33.5,-30.0005,5,0.102159  
"24-DEC-2005",38343.5,34,-30.0005,5,-0.00904698  
"24-DEC-2005",38343.5,34.5,-30.0005,5,-0.00701689  
"24-DEC-2005",38343.5,35,-30.0005,5,-0.025992  
"24-DEC-2005",38343.5,35.5,-30.0005,5,-0.0115679  
"24-DEC-2005",38343.5,36,-30.0005,5,-0.0293658  
"24-DEC-2005",38343.5,36.5,-30.0005,5,-0.0587578  
"24-DEC-2005",38343.5,37,-30.0005,5,-0.0732355  
"24-DEC-2005",38343.5,37.5,-30.0005,5,-0.0481234  
"24-DEC-2005",38343.5,38,-30.0005,5,-0.0639222  
"24-DEC-2005",38343.5,38.5,-30.0005,5,-0.101594  
"24-DEC-2005",38343.5,39,-30.0005,5,-0.0694242  
"24-DEC-2005",38343.5,39.5,-30.0005,5,-0.0475405  
"24-DEC-2005",38343.5,40,-30.0005,5,-0.0551214  
"24-DEC-2005",38343.5,40.5,-30.0005,5,-0.0778021  
"24-DEC-2005",38343.5,41,-30.0005,5,-0.0521401  
"24-DEC-2005",38343.5,41.5,-30.0005,5,-0.0137491  
"24-DEC-2005",38343.5,42,-30.0005,5,-0.00340188  
"24-DEC-2005",38343.5,42.5,-30.0005,5,-0.033777  
"24-DEC-2005",38343.5,43,-30.0005,5,-0.056349  
"24-DEC-2005",38343.5,43.5,-30.0005,5,-0.0250872  
"24-DEC-2005",38343.5,44,-30.0005,5,0.00893353  
"24-DEC-2005",38343.5,44.5,-30.0005,5,0.0453954  
"24-DEC-2005",38343.5,45,-30.0005,5,0.057865  
"24-DEC-2005",38343.5,45.5,-30.0005,5,0.0539834  
"24-DEC-2005",38343.5,46,-30.0005,5,0.0185551  
"24-DEC-2005",38343.5,46.5,-30.0005,5,-0.0284652  
