Total Number of Records          34209.
             DATA SET: /home/las/datasets/ocean_analysis/NRIG/uv_5day.nc
             GODAS-MOM OUTPUT
             X: 0.5 to 34209.5
 Column  1: DATETIME is Time String
 Column  2: TIME is Time Coordinates (days since 01-JAN-1901 00:00:00)   BAD FLAG : -1.E+34
 Column  3: LON is Longitude (degrees_east)   BAD FLAG : -1.E+34
 Column  4: LAT is Latitude (degrees_north)   BAD FLAG : -1.E+34
 Column  5: DEP is depth (meters)   BAD FLAG : -1.E+34
 Column  6: V is meridional current (m/sec)   BAD FLAG : -1.E+34
DATETIME,TIME,LON,LAT,DEP,V
"25-SEP-2005",38253.5,30,-30.0005,5,-1.E+34  
"25-SEP-2005",38253.5,30.5,-30.0005,5,-1.E+34  
"25-SEP-2005",38253.5,31,-30.0005,5,-1.E+34  
"25-SEP-2005",38253.5,31.5,-30.0005,5,-0.095385  
"25-SEP-2005",38253.5,32,-30.0005,5,-0.110497  
"25-SEP-2005",38253.5,32.5,-30.0005,5,-0.511888  
"25-SEP-2005",38253.5,33,-30.0005,5,-0.531678  
"25-SEP-2005",38253.5,33.5,-30.0005,5,0.00105664  
"25-SEP-2005",38253.5,34,-30.0005,5,-0.0424513  
"25-SEP-2005",38253.5,34.5,-30.0005,5,-0.061403  
"25-SEP-2005",38253.5,35,-30.0005,5,-0.0451099  
"25-SEP-2005",38253.5,35.5,-30.0005,5,-0.074446  
"25-SEP-2005",38253.5,36,-30.0005,5,-0.120236  
"25-SEP-2005",38253.5,36.5,-30.0005,5,-0.172775  
"25-SEP-2005",38253.5,37,-30.0005,5,-0.123879  
"25-SEP-2005",38253.5,37.5,-30.0005,5,-0.0799669  
"25-SEP-2005",38253.5,38,-30.0005,5,-0.0555881  
"25-SEP-2005",38253.5,38.5,-30.0005,5,-0.0759365  
"25-SEP-2005",38253.5,39,-30.0005,5,-0.0543849  
"25-SEP-2005",38253.5,39.5,-30.0005,5,-0.0035307  
"25-SEP-2005",38253.5,40,-30.0005,5,0.0426542  
"25-SEP-2005",38253.5,40.5,-30.0005,5,0.0311471  
"25-SEP-2005",38253.5,41,-30.0005,5,-0.00995139  
"25-SEP-2005",38253.5,41.5,-30.0005,5,-0.0718599  
"25-SEP-2005",38253.5,42,-30.0005,5,-0.127575  
"25-SEP-2005",38253.5,42.5,-30.0005,5,-0.0791767  
"25-SEP-2005",38253.5,43,-30.0005,5,-0.0357852  
"25-SEP-2005",38253.5,43.5,-30.0005,5,-0.0517537  
"25-SEP-2005",38253.5,44,-30.0005,5,-0.100341  
"25-SEP-2005",38253.5,44.5,-30.0005,5,-0.124376  
"25-SEP-2005",38253.5,45,-30.0005,5,-0.140679  
"25-SEP-2005",38253.5,45.5,-30.0005,5,-0.131403  
"25-SEP-2005",38253.5,46,-30.0005,5,-0.124453  
"25-SEP-2005",38253.5,46.5,-30.0005,5,-0.10282  
"25-SEP-2005",38253.5,47,-30.0005,5,-0.0865096  
"25-SEP-2005",38253.5,47.5,-30.0005,5,-0.0655312  
"25-SEP-2005",38253.5,48,-30.0005,5,-0.0405959  
"25-SEP-2005",38253.5,48.5,-30.0005,5,-0.0330662  
"25-SEP-2005",38253.5,49,-30.0005,5,-0.0482317  
"25-SEP-2005",38253.5,49.5,-30.0005,5,-0.0469631  
"25-SEP-2005",38253.5,50,-30.0005,5,-0.0711293  
"25-SEP-2005",38253.5,50.5,-30.0005,5,-0.0806946  
"25-SEP-2005",38253.5,51,-30.0005,5,-0.0550175  
"25-SEP-2005",38253.5,51.5,-30.0005,5,-0.00416251  
"25-SEP-2005",38253.5,52,-30.0005,5,-0.0245641  
"25-SEP-2005",38253.5,52.5,-30.0005,5,-0.0336875  
"25-SEP-2005",38253.5,53,-30.0005,5,-0.0441419  
"25-SEP-2005",38253.5,53.5,-30.0005,5,-0.0366313  
"25-SEP-2005",38253.5,54,-30.0005,5,-0.00675563  
"25-SEP-2005",38253.5,54.5,-30.0005,5,-0.0108019  
"25-SEP-2005",38253.5,55,-30.0005,5,0.00706702  
"25-SEP-2005",38253.5,55.5,-30.0005,5,0.0231035  
"25-SEP-2005",38253.5,56,-30.0005,5,0.0249208  
"25-SEP-2005",38253.5,56.5,-30.0005,5,0.0329794  
"25-SEP-2005",38253.5,57,-30.0005,5,0.0615089  
"25-SEP-2005",38253.5,57.5,-30.0005,5,0.0561788  
"25-SEP-2005",38253.5,58,-30.0005,5,0.0279216  
"25-SEP-2005",38253.5,58.5,-30.0005,5,0.00687074  
"25-SEP-2005",38253.5,59,-30.0005,5,0.00601508  
"25-SEP-2005",38253.5,59.5,-30.0005,5,-0.0247987  
"25-SEP-2005",38253.5,60,-30.0005,5,-0.0143624  
"25-SEP-2005",38253.5,60.5,-30.0005,5,-0.0261829  
"25-SEP-2005",38253.5,61,-30.0005,5,-0.0517808  
"25-SEP-2005",38253.5,61.5,-30.0005,5,-0.0539331  
"25-SEP-2005",38253.5,62,-30.0005,5,-0.0459208  
"25-SEP-2005",38253.5,62.5,-30.0005,5,-0.0346514  
"25-SEP-2005",38253.5,63,-30.0005,5,-0.0418129  
"25-SEP-2005",38253.5,63.5,-30.0005,5,-0.0369814  
"25-SEP-2005",38253.5,64,-30.0005,5,-0.0356189  
"25-SEP-2005",38253.5,64.5,-30.0005,5,-0.0504936  
"25-SEP-2005",38253.5,65,-30.0005,5,-0.0958807  
"25-SEP-2005",38253.5,65.5,-30.0005,5,-0.109163  
"25-SEP-2005",38253.5,66,-30.0005,5,-0.0941728  
"25-SEP-2005",38253.5,66.5,-30.0005,5,-0.0727323  
"25-SEP-2005",38253.5,67,-30.0005,5,-0.0684048  
"25-SEP-2005",38253.5,67.5,-30.0005,5,-0.0777253  
"25-SEP-2005",38253.5,68,-30.0005,5,-0.0967264  
"25-SEP-2005",38253.5,68.5,-30.0005,5,-0.106013  
"25-SEP-2005",38253.5,69,-30.0005,5,-0.0803173  
"25-SEP-2005",38253.5,69.5,-30.0005,5,-0.0520919  
"25-SEP-2005",38253.5,70,-30.0005,5,-0.0296792  
"25-SEP-2005",38253.5,70.5,-30.0005,5,-0.0406332  
"25-SEP-2005",38253.5,71,-30.0005,5,-0.0470175  
"25-SEP-2005",38253.5,71.5,-30.0005,5,-0.0463811  
"25-SEP-2005",38253.5,72,-30.0005,5,-0.0217827  
"25-SEP-2005",38253.5,72.5,-30.0005,5,-0.0446686  
"25-SEP-2005",38253.5,73,-30.0005,5,-0.0634033  
"25-SEP-2005",38253.5,73.5,-30.0005,5,-0.0738642  
"25-SEP-2005",38253.5,74,-30.0005,5,-0.0582669  
"25-SEP-2005",38253.5,74.5,-30.0005,5,-0.0574377  
"25-SEP-2005",38253.5,75,-30.0005,5,-0.0760289  
"25-SEP-2005",38253.5,75.5,-30.0005,5,-0.00745066  
"25-SEP-2005",38253.5,76,-30.0005,5,0.0260074  
"25-SEP-2005",38253.5,76.5,-30.0005,5,0.0267893  
"25-SEP-2005",38253.5,77,-30.0005,5,0.0203572  
"25-SEP-2005",38253.5,77.5,-30.0005,5,0.0198893  
"25-SEP-2005",38253.5,78,-30.0005,5,0.0345156  
"25-SEP-2005",38253.5,78.5,-30.0005,5,0.0471508  
"25-SEP-2005",38253.5,79,-30.0005,5,0.02445  
"25-SEP-2005",38253.5,79.5,-30.0005,5,0.0281314  
"25-SEP-2005",38253.5,80,-30.0005,5,0.0151583  
"25-SEP-2005",38253.5,80.5,-30.0005,5,-0.00264244  
"25-SEP-2005",38253.5,81,-30.0005,5,0.0076194  
"25-SEP-2005",38253.5,81.5,-30.0005,5,0.0217105  
"25-SEP-2005",38253.5,82,-30.0005,5,0.0103597  
"25-SEP-2005",38253.5,82.5,-30.0005,5,0.00852738  
"25-SEP-2005",38253.5,83,-30.0005,5,-0.00247341  
"25-SEP-2005",38253.5,83.5,-30.0005,5,0.00228497  
"25-SEP-2005",38253.5,84,-30.0005,5,0.0048906  
"25-SEP-2005",38253.5,84.5,-30.0005,5,3.56091E-04  
"25-SEP-2005",38253.5,85,-30.0005,5,2.59395E-04  
"25-SEP-2005",38253.5,85.5,-30.0005,5,-0.00371927  
"25-SEP-2005",38253.5,86,-30.0005,5,-0.0124541  
"25-SEP-2005",38253.5,86.5,-30.0005,5,-0.0067443  
"25-SEP-2005",38253.5,87,-30.0005,5,0.00238279  
"25-SEP-2005",38253.5,87.5,-30.0005,5,0.00968891  
"25-SEP-2005",38253.5,88,-30.0005,5,0.00290259  
"25-SEP-2005",38253.5,88.5,-30.0005,5,-0.00566778  
"25-SEP-2005",38253.5,89,-30.0005,5,-0.00528031  
"25-SEP-2005",38253.5,89.5,-30.0005,5,-0.00728862  
"25-SEP-2005",38253.5,90,-30.0005,5,-0.0255358  
"25-SEP-2005",38253.5,90.5,-30.0005,5,-0.0520634  
"25-SEP-2005",38253.5,91,-30.0005,5,-0.0254877  
"25-SEP-2005",38253.5,91.5,-30.0005,5,-0.0188328  
"25-SEP-2005",38253.5,92,-30.0005,5,-0.00959226  
"25-SEP-2005",38253.5,92.5,-30.0005,5,-0.0346594  
"25-SEP-2005",38253.5,93,-30.0005,5,-0.0264996  
"25-SEP-2005",38253.5,93.5,-30.0005,5,-0.00182769  
"25-SEP-2005",38253.5,94,-30.0005,5,0.0372747  
"25-SEP-2005",38253.5,94.5,-30.0005,5,0.0541239  
"25-SEP-2005",38253.5,95,-30.0005,5,0.0879601  
"25-SEP-2005",38253.5,95.5,-30.0005,5,0.0604649  
"25-SEP-2005",38253.5,96,-30.0005,5,0.0206157  
"25-SEP-2005",38253.5,96.5,-30.0005,5,0.00408764  
"25-SEP-2005",38253.5,97,-30.0005,5,-0.0016516  
"25-SEP-2005",38253.5,97.5,-30.0005,5,0.00672696  
"25-SEP-2005",38253.5,98,-30.0005,5,0.0162722  
"25-SEP-2005",38253.5,98.5,-30.0005,5,0.0254164  
"25-SEP-2005",38253.5,99,-30.0005,5,0.0241305  
"25-SEP-2005",38253.5,99.5,-30.0005,5,0.0154369  
"25-SEP-2005",38253.5,100,-30.0005,5,0.028703  
"25-SEP-2005",38253.5,100.5,-30.0005,5,0.0320225  
"25-SEP-2005",38253.5,101,-30.0005,5,0.0082265  
"25-SEP-2005",38253.5,101.5,-30.0005,5,0.00756169  
